3d5a4fbf-e44b-4b0d-885d-534fc6968867;('Propylamine', ('air', 'non-urban air or from high stacks'), 'kilogram')
d369cba2-e0a7-4d98-8227-05657cf1479f;('Xenon-135m', ('air', 'lower stratosphere + upper troposphere'), 'kilo Becquerel')
2061c1e1-6a81-47ad-8a1d-81dd30783f2c;('Fluosilicic acid', ('water',), 'kilogram')
5719929a-8c5b-48cc-a039-b11a9f380467;('Barium', ('soil', 'industrial'), 'kilogram')
ce132b7d-ab1c-4df3-9656-8fe37ede77b1;('Transformation, to grassland, natural, for livestock grazing', ('natural resource', 'land'), 'square meter')
b37294bd-947d-4f35-b9e6-3eb259c05ff5;('Acidity, unspecified', ('water',), 'kilogram')
f3a3227c-39f4-4383-8007-8b3b0c33467a;('Ethene', ('water',), 'kilogram')
40526886-fcc3-4059-b025-58e254c03233;('Cobalt-58', ('air', 'lower stratosphere + upper troposphere'), 'kilo Becquerel')
f1b48f46-77aa-4dba-bd83-87e220816f42;('Lambda-cyhalothrin', ('soil', 'agricultural'), 'kilogram')
0e938bce-f780-4e2e-9de0-a8efd8c0804b;('Trimethylamine', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
db0bac33-49e5-4888-89bd-15f4bfe11e51;('Bifenox', ('soil', 'agricultural'), 'kilogram')
ce6e5657-5e48-472d-b67e-fab246234be6;('Acidity, unspecified', ('water', 'surface water'), 'kilogram')
7bbbbe10-92d9-4760-99ac-a9c6bd0985f2;('Butyl acetate', ('water', 'ground-'), 'kilogram')
9dc481e4-e4cd-4cb1-a03e-d539f774e958;('Acenaphthylene', ('water', 'ocean'), 'kilogram')
7c471c87-3169-490c-8f01-ea99f9a22c6e;('Ruthenium-106', ('water', 'surface water'), 'kilo Becquerel')
acfeda73-2eee-4ca2-ad41-e8c564e75cec;('Dimethyl ether', ('air',), 'kilogram')
60823a33-948a-4d5f-a07a-b9085202935d;('Chloramine', ('water',), 'kilogram')
fdd3a558-5d4d-4ca0-b0a5-950051dc92da;('Manganese-54', ('air', 'lower stratosphere + upper troposphere'), 'kilo Becquerel')
4f0f15b3-b227-4cdc-b0b3-6412d55695d5;('Water', ('water', 'ocean'), 'cubic meter')
247ac273-60fa-4e21-9408-793f75fa1d37;('Chlorine', ('air', 'urban air close to ground'), 'kilogram')
f7ffe5fc-0bb1-4b41-87de-ed914fa637f1;('Bromacil', ('soil', 'agricultural'), 'kilogram')
175baa64-d985-4c5e-84ef-67cc3a1cf952;('NMVOC, non-methane volatile organic compounds, unspecified origin', ('air', 'urban air close to ground'), 'kilogram')
8e123669-94d3-41d8-9480-a79211fe7c43;('Lead', ('air',), 'kilogram')
f4498c00-c870-40fb-a2b3-49b6f522d324;('Tributyltin compounds', ('water', 'ocean'), 'kilogram')
2460ff3a-b368-4224-9c0d-0900fd29608f;('Methane, dichlorofluoro-, HCFC-21', ('water',), 'kilogram')
e651d762-8bf6-45a3-ba3c-33e1539f714f;('Cesium-134', ('water', 'ground-'), 'kilo Becquerel')
b1991748-2151-4b51-8cdb-a8b4203677dc;('Chloride', ('soil', 'industrial'), 'kilogram')
78ef06c6-9fd3-4237-b077-48c932547412;('Solids, inorganic', ('water', 'ocean'), 'kilogram')
b2a002a3-e8db-49b0-918d-6e2136653321;('Propylamine', ('water', 'ocean'), 'kilogram')
3ae6e5bb-fdd6-424a-be6f-80e7240ad8b7;('Plutonium-238', ('air', 'low population density, long-term'), 'kilo Becquerel')
e698f4e1-012c-4a19-887e-9a154619f08d;('Technetium-99', ('water', 'ground-, long-term'), 'kilo Becquerel')
dffa1f8e-2d99-5795-8317-7e33cc369f77;('Furalaxyl', ('soil', 'agricultural'), 'kilogram')
6d9d5607-330d-4f8d-95bb-e6280c9dad6c;('Rotenone', ('soil', 'agricultural'), 'kilogram')
16176f2c-6c9e-447b-99fb-e2f1d651c849;('Diborane', ('water', 'ocean'), 'kilogram')
6b9bd023-b581-4dfe-8eca-069a4d646dfb;('Desmedipham', ('soil', 'agricultural'), 'kilogram')
1f130425-11f9-4ec2-8d2f-d282acaacf5c;('Acetone', ('air', 'urban air close to ground'), 'kilogram')
38439e6a-ce6d-40cc-b78d-97c09d87e7d7;('m-Xylene', ('water', 'ocean'), 'kilogram')
b268aafb-2e5a-4bb1-a3ab-37f378ee8090;('Phosmet', ('soil', 'agricultural'), 'kilogram')
d5649872-502b-4d23-b882-26d74a9fc4b4;('2-Methyl pentane', ('air', 'urban air close to ground'), 'kilogram')
b0aacabb-9b90-419d-844b-a2ed64ead80e;('Tungsten', ('air', 'urban air close to ground'), 'kilogram')
5298c766-a7f8-4bff-8409-369818561b7c;('Sodium perchlorate', ('air',), 'kilogram')
a50b408b-d437-44f8-b1db-d75be4d3f22b;('Uranium-235', ('water', 'surface water'), 'kilo Becquerel')
36a3d172-7373-507f-85bd-12b8ba31a6d4;('Iodine, in water', ('natural resource', 'in water'), 'kilogram')
7d28533b-a7ad-4acc-914a-f534829b2e78;('Palladium', ('water',), 'kilogram')
162b7095-c497-4b3c-a290-01ebe4bc9a08;('Beryllium', ('soil', 'agricultural'), 'kilogram')
fa288b80-6ef1-4e80-b534-5c2e5c492fd8;('Transformation, from permanent crop, non-irrigated, intensive', ('natural resource', 'land'), 'square meter')
c8de8312-39d5-4d3f-aba2-4daf8572738b;('Propylamine', ('water', 'ground-'), 'kilogram')
7ad7644f-8796-438e-a15b-86345622886b;('Lactic acid', ('air', 'urban air close to ground'), 'kilogram')
39555a26-d28b-425f-993f-e8770ab7d9cf;('Aluminium', ('soil', 'forestry'), 'kilogram')
34eb8944-7396-59d5-9e4c-099670a033d9;('Bromoxynil octanoate', ('soil', 'agricultural'), 'kilogram')
36c96aed-9335-4564-8cdd-46f01a13700c;('NMVOC, non-methane volatile organic compounds, unspecified origin', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
2cc93e0a-c655-4628-bea6-243d8240b5a4;('Calcium', ('soil', 'forestry'), 'kilogram')
8aaf5a8b-b753-4d4b-8fe7-2f4969147738;('Boron carbide', ('air', 'urban air close to ground'), 'kilogram')
a5e23523-af52-4472-910d-d13ea022ceea;('Dipropylamine', ('water', 'ground-, long-term'), 'kilogram')
40d16700-3130-41da-8e94-e1b127741f59;('Ruthenium-103', ('water', 'surface water'), 'kilo Becquerel')
42ebce6e-222e-442b-be25-3d8f711ce5cf;('Ethanol', ('water', 'surface water'), 'kilogram')
2f34359c-ba87-42d9-8be4-4f38b6d5af37;('Chlorate', ('water', 'ground-, long-term'), 'kilogram')
c13beafb-2aed-4a52-b09a-78d28913b6ce;('Barite, 15% in crude ore, in ground', ('natural resource', 'in ground'), 'kilogram')
737c3221-1456-4c6b-8605-6ac00dc88b2e;('Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin', ('water',), 'kilogram')
91955aba-6ebc-4413-9342-f0298860b4aa;('BOD5, Biological Oxygen Demand', ('water',), 'kilogram')
7d5b5802-3698-4be8-98f8-ab7c1a2e9328;('Transformation, from dump site, slag compartment', ('natural resource', 'land'), 'square meter')
920caf13-5e85-5d24-b3f0-91ce30502344;('Fenazaquin', ('soil', 'agricultural'), 'kilogram')
9b505d7c-4239-40e0-9dbe-55d38f3b85b3;('Methane, chlorodifluoro-, HCFC-22', ('air', 'low population density, long-term'), 'kilogram')
c8dd5128-8a14-41c8-abab-7112ce115f94;('Silver-110', ('air', 'urban air close to ground'), 'kilo Becquerel')
5458bee1-0c04-445c-b617-a7315d6a2b9f;('Difenoconazole', ('soil', 'agricultural'), 'kilogram')
5e050fab-1837-4c42-b597-ed2f376f768f;('Chloride', ('water', 'surface water'), 'kilogram')
1013b9ec-a7b5-459c-be3d-74f61b9ce06e;('Methane, dichlorodifluoro-, CFC-12', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
334548b2-e05c-4e7b-9746-c27dd2aaa58c;('Imazamox', ('air', 'non-urban air or from high stacks'), 'kilogram')
9122eb15-12c8-4621-a036-209f6c06e3fb;('Napropamide', ('soil', 'agricultural'), 'kilogram')
7a16b680-6d9a-4db3-a23e-0ec64aca5995;('Transformation, to pasture, man made', ('natural resource', 'land'), 'square meter')
5370addb-668e-4223-9a58-8ae947807c27;('Chlorine', ('air', 'low population density, long-term'), 'kilogram')
5d02269c-1130-47a5-aa86-00d79802dc88;('Thiobencarb', ('soil', 'agricultural'), 'kilogram')
7f0ba7c9-341e-413d-80f6-8753727d65d1;('Methane, from soil or biomass stock', ('air',), 'kilogram')
5ff293fa-85f0-4d44-b63b-00f651316fad;('Diborane', ('water',), 'kilogram')
8b48b5cf-853c-4970-840d-5d9c5fb3caac;('Pyrene', ('air',), 'kilogram')
3e07d825-a98e-4cdc-afa3-610fa7739261;('2-Aminopropanol', ('air',), 'kilogram')
7e59174a-d66b-4304-81dc-e0aeb3c58ae2;('Zirconium-95', ('air', 'low population density, long-term'), 'kilo Becquerel')
b3701449-fe4b-4513-b4a4-065e62f03e5c;('Titanium', ('air', 'low population density, long-term'), 'kilogram')
51c35cf0-3417-4d42-936f-9a6fd7a2638a;('Suspended solids, unspecified', ('water', 'ground-'), 'kilogram')
1471acca-34ab-4e04-9bd6-e3825b20580f;('Iodine', ('air', 'non-urban air or from high stacks'), 'kilogram')
98b0b2a5-8c73-4cf0-be04-a6a4e8889bb1;('Methyl acetate', ('water', 'surface water'), 'kilogram')
9c706cff-cb82-4207-a589-95896e04dc08;('Manganese', ('soil', 'industrial'), 'kilogram')
073e0dba-bc0b-4c76-89e2-2988f2b49459;('Actinides, radioactive, unspecified', ('water', 'surface water'), 'kilo Becquerel')
13331e67-6006-48c4-bdb4-340c12010036;('Ammonium, ion', ('water', 'surface water'), 'kilogram')
8dba66e2-0f2e-4038-84ef-1e40b4f573a6;('Iron', ('air',), 'kilogram')
fa0c2bee-8dd9-4f8a-8489-b1f3b43de958;('Ethane, 1,1,1,2-tetrafluoro-, HFC-134a', ('air', 'urban air close to ground'), 'kilogram')
220257a9-c1c8-428d-8c35-db8b849d3db0;('Silicon tetrafluoride', ('air', 'low population density, long-term'), 'kilogram')
727835b8-c650-4d46-882f-35b2a366b559;('Methane, dichlorofluoro-, HCFC-21', ('air', 'non-urban air or from high stacks'), 'kilogram')
11f41c41-7733-49bc-b1b1-1f00fbade521;('Ammonium carbonate', ('air', 'urban air close to ground'), 'kilogram')
b383d294-1771-5b63-b912-8de9e9e7f1d6;('Dazomet', ('soil', 'agricultural'), 'kilogram')
63974d2c-11f3-45eb-be9c-726261b04d85;('Phenol', ('air', 'non-urban air or from high stacks'), 'kilogram')
651cbfbb-3027-4e20-a5b0-4a67e86e837a;('1-Pentene', ('air',), 'kilogram')
dd7748c9-be28-4c89-b8b1-ed5ac14599a2;('Malathion', ('soil', 'agricultural'), 'kilogram')
36965153-1daf-452a-8089-f4b5222c46ae;('Transformation, to unknown', ('natural resource', 'land'), 'square meter')
2e51caef-d635-4d0d-bcee-fb0c58fa5435;('Xenon-137', ('air', 'urban air close to ground'), 'kilo Becquerel')
f3620d5c-e025-4d7c-8af5-47d257694dbe;('Protactinium-234', ('air', 'lower stratosphere + upper troposphere'), 'kilo Becquerel')
39f248d5-dd9b-4460-8f34-3415dc3f3e43;('Silicon', ('soil', 'agricultural'), 'kilogram')
b11d2f9f-1fee-49ca-aef6-de238b8f98c9;('Foramsulfuron', ('soil', 'agricultural'), 'kilogram')
88ef28f1-cfd5-44a0-ac34-01acf2db84a0;('Benzene, ethyl-', ('air',), 'kilogram')
79c4520a-47b1-4ec1-a1e5-b52114b0dce6;('Fungicides, unspecified', ('water', 'ocean'), 'kilogram')
deafd761-4499-40e3-8667-06c91f204f6f;('Radium-228', ('air', 'urban air close to ground'), 'kilo Becquerel')
b028ffea-ecff-4f0e-a2b0-a84eb647cdae;('Ethalfluralin', ('soil', 'agricultural'), 'kilogram')
0b29cbc1-607c-4919-a6a6-802a3840ff4b;('Indeno(1,2,3-cd)pyrene', ('water', 'ground-, long-term'), 'kilogram')
1541559e-1e25-5d7b-9d0b-dc45386e7c1c;('Clothianidin', ('soil', 'agricultural'), 'kilogram')
99ee393d-4bd1-4cc8-b0a0-d956865fb7bf;('Calcite, in ground', ('natural resource', 'in ground'), 'kilogram')
4d9a8916-fe62-41b4-bd1b-ebe113146387;('Sulfite', ('water', 'ground-, long-term'), 'kilogram')
02703daf-fde4-489a-b7e5-523e46151312;('Actinides, radioactive, unspecified', ('air', 'non-urban air or from high stacks'), 'kilo Becquerel')
97178ead-47ba-406f-bd68-27d5fc6aa6f8;('Hydrogen chloride', ('air', 'low population density, long-term'), 'kilogram')
a6e4fb65-8dcf-4126-9561-0b51a16fae77;('Expenditures on primary production factors', ('economic', 'primary production factor'), 'EUR2005')
137f2ebc-8f8b-41fc-9ff6-d32f42565d56;('Cumene', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
25f52995-fc88-44ab-b11c-f93e35020d01;('Ethyl cellulose', ('air', 'non-urban air or from high stacks'), 'kilogram')
43a7aa3a-a34d-467a-943f-4a263ebe8df3;('Ethyl acetate', ('water',), 'kilogram')
cec4a04d-562a-4a38-a98f-5fb3d07eea6b;('TOC, Total Organic Carbon', ('water',), 'kilogram')
75fe1a2c-49fa-49e4-90f1-8f102508a96d;('Ethane, 1,1,1,2-tetrafluoro-, HFC-134a', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
cc667a3d-e88b-42f7-b265-461b7d66837f;('Diflufenzopyr-sodium', ('soil', 'agricultural'), 'kilogram')
a57cb19d-f436-4c0c-a2ab-097c544bd95f;('Silicon', ('soil', 'industrial'), 'kilogram')
81801aa8-01a0-41ac-8c3e-4bbda8dd1381;('Hydrocarbons, aliphatic, alkanes, unspecified', ('air', 'low population density, long-term'), 'kilogram')
87f683ed-44ae-41a6-b4bc-230622f8cfef;('Ethene', ('air', 'non-urban air or from high stacks'), 'kilogram')
c8bd2194-b2fc-47c3-bd0b-3341e4b23970;('Chloroacetic acid', ('water',), 'kilogram')
fc121a47-0538-406f-a335-edd1aac9fae6;('Ethane, 1,1,1-trichloro-, HCFC-140', ('water', 'ground-, long-term'), 'kilogram')
9b84ef84-a567-48de-8dd5-24726bc6688d;('Dibutyltin', ('water', 'ocean'), 'kilogram')
6d023c39-c04e-4305-b2e4-adc89b53e708;('Methane, tetrafluoro-, R-14', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
e1bd008f-c3c2-47f1-ab60-35e1a842acc0;('Arsenic, ion', ('water',), 'kilogram')
0e0554ad-f6aa-472e-88e0-489f19bec2bb;('Diquat dibromide', ('soil', 'agricultural'), 'kilogram')
bc878fc6-d8a0-462f-91e1-11fb93b7928d;('Dicamba', ('air', 'non-urban air or from high stacks'), 'kilogram')
50fb73f7-935a-4cf8-81a0-ff3ca0ea35f9;('Phenmedipham', ('soil', 'agricultural'), 'kilogram')
a0544534-e298-46a9-bbd2-949902ac1487;('Flurochloridone', ('soil', 'agricultural'), 'kilogram')
33aaa517-2f57-4b13-be01-910469b03567;('Silicon', ('soil', 'forestry'), 'kilogram')
4573f0c9-0fdd-413f-ae74-e27290f40743;('Sodium', ('soil',), 'kilogram')
10e38581-58c8-4b27-85a4-6db6a83286ba;('Monochloroethane', ('air', 'low population density, long-term'), 'kilogram')
c05a4d81-570d-4393-8dc7-f0fdf06094a0;('Cobalt-58', ('water', 'ground-'), 'kilo Becquerel')
1eefb686-03de-4dc8-933a-e3b7459438da;('3-Methyl-1-butanol', ('air',), 'kilogram')
32d98afc-e42b-46f6-b53e-9c949875ab20;('Benzo(a)pyrene', ('air', 'low population density, long-term'), 'kilogram')
20c6c6d7-904c-4d33-923e-80e8ae7ee199;('Butanol', ('water', 'ocean'), 'kilogram')
5514ccd2-469f-4074-9905-529154e7f742;('Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground', ('natural resource', 'in ground'), 'kilogram')
e49a8d07-023a-543e-aa22-424643e01a24;('Benthiavalicarb-isopropyl', ('soil', 'agricultural'), 'kilogram')
0e1c17ae-8144-4714-a7cd-786a5480f423;('Barium', ('water',), 'kilogram')
752a43f7-3ae7-471e-b479-9bb0ac8e97c9;('Herbicides, unspecified', ('water', 'ocean'), 'kilogram')
f903c2fb-71bf-4568-99fc-6aa7ed7bc922;('Methane, dichloro-, HCC-30', ('air', 'low population density, long-term'), 'kilogram')
98b723d4-3362-4b38-8b1e-1bedacfd5e27;('Occupation, pasture, man made, intensive', ('natural resource', 'land'), 'square meter-year')
630a48ab-c9f7-4bf0-9efd-9f865934c2c8;('Radioactive species, other beta emitters', ('air',), 'kilo Becquerel')
90f722bf-cb9b-571a-88fc-34286632bdc4;('Ethylene', ('air',), 'kilogram')
250dd08a-ee61-4a2b-86f8-b21e9ebe6ed9;('Ethane, 1,2-dichloro-', ('water', 'surface water'), 'kilogram')
85bec19f-c785-4364-8ef6-472b8e9dd90e;('Chloride', ('water', 'ground-'), 'kilogram')
e0346157-1f0e-4bf9-b234-78fead761e18;('Acenaphthylene', ('air',), 'kilogram')
9eb7a71d-0e15-4cf3-b8db-4b2ccf87380a;('Chloroacetic acid', ('air',), 'kilogram')
ce88a9b6-0afa-4f68-9b32-8c3438bf4025;('Silicon', ('water', 'ground-, long-term'), 'kilogram')
9682172f-8194-4efc-86e0-d81d189514a7;('Pirimiphos methyl', ('soil', 'agricultural'), 'kilogram')
9b2f96e6-564c-4fdb-ace4-077b2d2fd132;('Thorium-230', ('water', 'surface water'), 'kilo Becquerel')
cd5898ca-96ad-4038-b7ac-edf544d2800a;('Barium', ('air', 'low population density, long-term'), 'kilogram')
abbd3b09-a7ec-435a-9d01-34cf8581739e;('Chromium VI', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
62fcd384-906d-474f-a84b-9f944b78f804;('Cadmium, ion', ('water', 'ocean'), 'kilogram')
2cbb504a-ce2f-40e9-9d38-e130e95a1242;('Benzo(a)pyrene', ('air', 'urban air close to ground'), 'kilogram')
9102514a-4cd5-4560-a1bf-b8fe57d8c303;('Dipropylamine', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
98fc8cad-e186-4353-8ffb-92ddae8cc685;('Thifensulfuron', ('air', 'non-urban air or from high stacks'), 'kilogram')
f012d2d5-ebb4-4531-8285-0b98af3dcbd4;('BOD5, Biological Oxygen Demand', ('water', 'ocean'), 'kilogram')
3c2d03ee-5d0a-4866-b0de-5d4bd1823b1a;('Sodium chlorate', ('water', 'ground-, long-term'), 'kilogram')
cc9a442f-c96a-4bdc-990d-8b58f72b4e07;('1-Pentanol', ('air', 'non-urban air or from high stacks'), 'kilogram')
9c54d6d2-16c9-40c1-86e4-57246f1e5820;('Fomesafen', ('air', 'non-urban air or from high stacks'), 'kilogram')
b0cdbc78-e226-4e8b-97ff-3a557ab7ab55;('Propene', ('water', 'ocean'), 'kilogram')
edd62398-8916-4183-9615-65afce26518a;('t-Butyl methyl ether', ('air', 'non-urban air or from high stacks'), 'kilogram')
fc840c3f-dbcd-4175-9bc2-7fba64501e39;('Anthracene', ('air',), 'kilogram')
c93b5919-6b01-46c9-8510-cc94d1712168;('Thorium', ('air',), 'kilogram')
31b12a79-5555-4eb6-8cae-4b13b53ef8af;('Bensulfuron methyl ester', ('soil', 'agricultural'), 'kilogram')
6c34456e-59ca-465a-90a5-4583dba1a5e7;('Propylene oxide', ('air', 'low population density, long-term'), 'kilogram')
f9abb851-8731-4c5b-b057-863996a1f94a;('Hydrocarbons, unspecified', ('air', 'non-urban air or from high stacks'), 'kilogram')
cc6a1abb-b123-4ca6-8f16-38209df609be;('Carbon dioxide, in air', ('natural resource', 'in air'), 'kilogram')
8f1b69d9-fc00-4b46-99f9-7a57fd71dad2;('Strontium', ('water', 'ground-, long-term'), 'kilogram')
7880e65c-0321-4295-ba55-3186ad36e489;('Aluminium', ('water',), 'kilogram')
66a6dad0-e450-4206-88e1-f823a04f8b1d;('Haloxyfop- (R) Methylester', ('soil', 'agricultural'), 'kilogram')
9314fbdb-a2c7-466b-bb6c-61c89f09df51;('Antimony-125', ('air',), 'kilo Becquerel')
ff65658c-2d39-44a2-b23e-7ec3c644f064;('Aluminium', ('air',), 'kilogram')
f72fe27e-d3bf-45f7-8950-542c72cb4502;('Isopropylamine', ('air', 'urban air close to ground'), 'kilogram')
f09c1931-85fb-4f50-be9d-15d5c0f5e11e;('Technetium-99m', ('water', 'surface water'), 'kilo Becquerel')
3048af84-1d72-5e3f-a739-b2d7fa7d4773;('Fluorine, in ground', ('natural resource', 'in ground'), 'kilogram')
70ef743b-3ed5-4a6d-b192-fb6d62378555;('Methane, fossil', ('air', 'non-urban air or from high stacks'), 'kilogram')
7b87ce50-ede0-40fa-a3ee-5f72553af0e7;('Cesium-137', ('air',), 'kilo Becquerel')
994129c0-37ba-464f-a222-a8231715dae2;('Nitrogen', ('soil', 'forestry'), 'kilogram')
acc39720-dda7-4b3a-80c7-c6394cad4191;('Ethane, hexafluoro-, HFC-116', ('air',), 'kilogram')
84386543-b148-465b-9265-ad638c12e263;('Ethane, pentafluoro-, HFC-125', ('air', 'non-urban air or from high stacks'), 'kilogram')
1cde30ef-8a5b-46eb-9e7a-22a532fd6d2e;('Indeno(1,2,3-cd)pyrene', ('water', 'ocean'), 'kilogram')
f9952327-7cac-4b05-84cb-e96a3f0f239b;('Terpenes', ('air', 'urban air close to ground'), 'kilogram')
852281f6-db73-4250-84d3-86b569fce0c1;('Sulfur, in ground', ('natural resource', 'in ground'), 'kilogram')
ad0ce2f1-e6ca-4ab4-a9e7-b9c0137a8e00;('Sulfite', ('water', 'surface water'), 'kilogram')
e38bceb5-e847-472a-9ea9-1885d958a6b5;('Propylene oxide', ('water', 'ground-, long-term'), 'kilogram')
d7853477-ebdb-4339-aecf-c1837f963bed;('Insecticides, unspecified', ('water',), 'kilogram')
4ab7bb85-d6b6-5adc-9ccd-b0ebc9fd11ad;('Iprovalicarb', ('soil', 'agricultural'), 'kilogram')
c6ce1ad0-d8da-41d0-8db1-cabc3760b422;('Selenium', ('soil', 'agricultural'), 'kilogram')
393d0862-04cc-45ae-8d08-9dc2a4461b35;('Ethane, 1,1-difluoro-, HFC-152a', ('air', 'urban air close to ground'), 'kilogram')
d98f0ec0-bf19-4c90-a457-a8593dec497f;('Chromium, ion', ('water', 'ocean'), 'kilogram')
b15d845f-810e-4614-8633-af8bab2014ee;('Titanium', ('air',), 'kilogram')
c8f18160-6937-4bb9-ad0c-dffa942ca41e;('Copper, 1.42% in sulfide, Cu 0.81% and Mo 8.2E-3% in crude ore, in ground', ('natural resource', 'in ground'), 'kilogram')
cfce0b1a-2873-46fa-8e12-afb5a4213886;('Arsenic', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
681a6b38-cc7c-4968-aedc-80ce8033a101;('Butyrolactone', ('water', 'surface water'), 'kilogram')
096bf756-c3fa-4470-9059-ac1b059081e0;('Benzyl alcohol', ('water', 'surface water'), 'kilogram')
eead2933-c2be-4a53-a0bd-bd33b67e4145;('Borax, in ground', ('natural resource', 'in ground'), 'kilogram')
6ced5488-3363-42ec-b832-f035744056e2;('Dimethyl ether', ('water', 'ground-, long-term'), 'kilogram')
d604b3dc-65ad-43a0-a6ef-2885719d65b6;('Radioactive species, Nuclides, unspecified', ('water', 'ground-'), 'kilo Becquerel')
abaa29b9-41e6-46ed-9f88-806bd93ca915;('Formic acid', ('water', 'ground-, long-term'), 'kilogram')
7d516937-c4b6-4a10-bfd3-83c48802008c;('Ethylene glycol monoethyl ether', ('water', 'ground-'), 'kilogram')
35357464-0d86-4bbd-940f-7d0dd8e5df57;('Benzo(b)fluoranthene', ('air',), 'kilogram')
cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec;('Acephate', ('soil', 'agricultural'), 'kilogram')
34cbdeb9-6462-4938-a048-881a9f7e6978;('Hydrocarbons, aromatic', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
d1528862-956f-4441-b2ac-cce8ae963805;('Acetyl chloride', ('water', 'surface water'), 'kilogram')
1f5330ac-e81c-45f2-8c9c-335b531faab0;('PAH, polycyclic aromatic hydrocarbons', ('air', 'lower stratosphere + upper troposphere'), 'kilogram')
5ce634de-b810-4533-9efb-719c38fe7c09;('Dissolved solids', ('water',), 'kilogram')
b8c794de-ac20-47f6-ae87-84d91e95da93;('Sulfate, ion', ('water', 'ground-'), 'kilogram')
f3254744-2459-4052-92cc-e6284c9c883b;('Chloroacetic acid', ('air', 'low population density, long-term'), 'kilogram')
20604bc5-214d-4883-97e3-9b43078c634b;('Krypton-87', ('air', 'urban air close to ground'), 'kilo Becquerel')
2257e9f9-f38c-494b-b99f-f49b4768b4b9;('Phosphoric acid', ('air',), 'kilogram')
05bd7a83-0c53-4e95-b1eb-1140742f4176;('Iodine-129', ('air', 'urban air close to ground'), 'kilo Becquerel')
09872080-d143-4fb1-a3a5-647b077107ff;('Water', ('air', 'non-urban air or from high stacks'), 'cubic meter')
d5c40848-fc29-47fa-90a4-46db64a45a4e;('Tin, ion', ('water',), 'kilogram')
4010918f-7fd0-4925-8fbb-8fd7a44a806c;('Lead', ('soil', 'agricultural'), 'kilogram')
2d8f3c1b-8965-4f5c-9d66-72148d9af9ba;('Ethyl acetate', ('water', 'ground-'), 'kilogram')
07f704a2-2746-4364-bcfd-606cefc30715;('Heat, waste', ('air', 'non-urban air or from high stacks'), 'megajoule')
97596ee2-074c-4d93-84b3-9eeae7e0475e;('Plutonium-241', ('air', 'lower stratosphere + upper troposphere'), 'kilo Becquerel')
31a3e44c-4098-461e-aba2-f79540e05087;('Methane, dichlorodifluoro-, CFC-12', ('air', 'urban air close to ground'), 'kilogram')
d3f5d0b9-0155-4800-9dbb-b0583948c8c6;('Ethanol', ('air',), 'kilogram')
8a2c92a3-7210-4560-bfd9-d3cc7d09ad72;('Trifluralin', ('air', 'non-urban air or from high stacks'), 'kilogram')
6a9ef0ac-2a82-492b-90f7-7f8d09995bbc;('Benzene, pentachloro-', ('air',), 'kilogram')
acb9b748-3464-4c0d-9055-639c420e4dc3;('Net operating surplus', ('economic', 'primary production factor'), 'EUR2005')
4e18ab09-6c53-4b79-8cd1-3ad13e41d975;('Bromide', ('water', 'ground-'), 'kilogram')
5df11cc8-e2fc-4b82-832b-e593cca2a77f;('o-Xylene', ('water', 'ground-, long-term'), 'kilogram')
a3cfd5c8-d309-469c-aef6-21a0388902d6;('Plutonium-alpha', ('water', 'ocean'), 'kilo Becquerel')
da5c6969-8f16-4d53-a424-d87ff6ab1470;('Plutonium-241', ('air',), 'kilo Becquerel')
2c9e7fba-dd57-4294-8a5e-2aa489930f69;('Silver-110', ('air', 'non-urban air or from high stacks'), 'kilo Becquerel')
fa89c354-2263-4ed2-ac56-99946be5c665;('Beryllium', ('water', 'ground-'), 'kilogram')
eadea134-34d3-4581-9b0b-a59533dfd526;('Iodine-133', ('air', 'non-urban air or from high stacks'), 'kilo Becquerel')
c7be600c-e8ef-4e50-b092-1f9a3aa47706;('Hydrogen peroxide', ('water',), 'kilogram')
e43640a9-526c-42bd-86e5-4425c9e239ed;('Iron-59', ('water', 'surface water'), 'kilo Becquerel')
c8e91ad0-a019-492d-87d6-5885a8d1258d;('Sodium perchlorate', ('air', 'urban air close to ground'), 'kilogram')
bac875f4-75fb-4dde-841a-b07d3a41bcd1;('Wood, hard, standing', ('natural resource', 'biotic'), 'cubic meter')
8d50d9ce-3284-4a1e-ab89-2a7a931b110d;('3-Methyl-1-butanol', ('air', 'non-urban air or from high stacks'), 'kilogram')
34f18170-9aca-4025-a4ab-d9aaf261b391;('t-Butyl methyl ether', ('air', 'low population density, long-term'), 'kilogram')
d0800bcc-833f-4a75-b289-e5cadbd50552;('Ethylamine', ('water', 'ground-'), 'kilogram')
