"model","scenario","region","variable","unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100","2105","2110","2115","2120","2125","2130","2135","2140","2145","2150"
"WITCH 6.0","SSP2_budget1150","korea","Population","million people",48.256268,49.6106292,50.9540426,51.7256454,51.3688931131089,50.8512917923807,50.125661275535,49.1007672317229,47.799332463357,46.3447130311877,44.5031376696246,42.3660860810715,40.1680486892129,38.0549946382236,36.0557800219449,34.1633748455826,32.3852798981339,30.669352726725,28.9956952941615,27.4374293212659,26.0366327044493,24.7773147766511,23.6454847168505,22.6288936988227,21.7168143014135,20.899851621416,20.1697814251891,19.5194114218471,18.9424623652174,18.4334662151489
"WITCH 6.0","SSP2_budget1150","laca","Population","million people",264.6453828,280.4921218,296.1099464,309.8430836,322.210918580967,334.593821666646,345.292733019488,353.994209755588,360.65616640539,365.38781035814,368.333588957536,369.623417525114,369.51478806873,368.121269377863,365.522775617164,361.742456983483,357.003429440208,351.528284825409,345.522865884965,339.240595182238,333.392030369839,327.956552263321,322.915269477762,318.250895049664,313.947635250572,309.991089469502,306.368160168752,303.066972031126,300.076799517754,297.388002146205
"WITCH 6.0","SSP2_budget1150","mena","Population","million people",355.3991246,396.7385318,441.2642948,480.2351612,517.943490144933,554.497289678366,589.270926550151,622.377609212053,653.0401024776,680.191736987833,703.253607056901,721.942993814643,735.963038309611,745.83840911052,752.465549626017,756.503823018217,758.406552562415,758.588792182526,756.825199786708,752.926227035371,749.322522729427,745.997743515563,742.936695193393,740.125270940038,737.550396675387,735.199982880402,733.062882240296,731.128852538487,729.388524276688,727.833372542114
"WITCH 6.0","SSP2_budget1150","mexico","Population","million people",105.8424352,113.6119232,120.9703096,126.6794024,131.52031267355,136.772675843815,141.41876014877,145.326026202661,148.409026991713,150.689438420218,152.337488899161,153.369096749548,153.875355632348,153.892761505524,153.450335251315,152.627034121985,151.509900594046,150.156331994117,148.664121514744,146.977036658299,145.39249431041,143.907532602075,142.519392787092,141.225510675545,140.023508716481,138.91118869544,137.886525015373,136.947658532091,136.092890917924,135.320679529601
"WITCH 6.0","SSP2_budget1150","oceania","Population","million people",34.8043116,38.1692222,41.6814978,45.1229552,47.6228371641121,50.0263262575989,52.274936311866,54.3801811870225,56.3535178070461,58.2048776002533,59.8258688971347,61.2269237713009,62.3616638170175,63.2742469308905,63.9740705195894,64.4461004994265,64.6503539628864,64.5902362796272,64.3041371271397,63.8438516969101,63.4121197893478,63.0080201635367,62.6306999043071,62.2793707564639,61.9533057693741,61.6518362305197,61.3743488686229,61.1202833087971,60.8891297638701,60.6804269475979
"WITCH 6.0","SSP2_budget1150","othereurope","Population","million people",90.1141332,92.5247232,95.0807568,97.0572796,97.8672719453839,98.726390916031,99.5394491398032,100.394109464351,101.372048122649,102.486224515046,103.360980061948,104.049226018651,104.605195825359,105.158545121227,105.70172254042,106.10469070017,106.250265246792,106.137082242169,105.851233818046,105.45282769329,105.081305349055,104.735434968444,104.414096449032,104.116272153456,103.84103865599,103.587559381075,103.35507804252,103.142912803355,102.950451086161,102.777144972443
"WITCH 6.0","SSP2_budget1150","sasia","Population","million people",392.0706822,428.8283542,460.2881184,492.5338514,534.194306087481,575.901575238679,615.96420588106,653.619283868507,688.469061569607,720.688463793293,749.676442382504,775.218905268621,796.715750867359,813.959590808005,826.875770551743,835.501994565988,840.53332122211,842.84410674397,842.858449468175,841.147835041344,839.691118248333,838.459521059083,837.426626053182,836.568209685868,835.862093035972,835.288008317008,834.827479627125,834.463716586971,834.181519669256,833.967196162305
"WITCH 6.0","SSP2_budget1150","seasia","Population","million people",332.5430426,356.3430352,379.2906392,398.5105618,416.570289332078,432.59786966838,445.795624976634,456.118889632331,463.8112750544,469.021204932496,471.797634598974,472.221768869011,470.729082700765,467.622797503219,462.972020752235,457.070060717268,449.972411205869,442.016004959957,433.517102001918,424.701503190403,416.538941777723,408.991229296328,402.023822308174,395.605490934001,389.708025899251,384.305979605716,379.376437342088,374.898815268137,370.854682258569,367.227603084372
"WITCH 6.0","SSP2_budget1150","southafrica","Population","million people",49.5017326,52.3929876,56.3783758,60.528856,62.9768738619002,65.5095031217052,67.5569161204805,69.13792493868,70.2559822364936,70.8364939893296,70.9915686429631,70.7684263724853,70.2299325106459,69.3949985248187,68.3204737332514,67.0239775733577,65.6189125914338,64.1233102664993,62.5412299330685,60.8854707629342,59.3541434638232,57.93989960121,56.6360502500471,55.4365131170287,54.3357650778709,53.3287996092806,52.4110886544132,51.5785485133018,50.8275093967705,50.1546883244246
"WITCH 6.0","SSP2_budget1150","ssa","Population","million people",731.6338156,843.7708272,970.2838634,1109.885682,1262.8388119862,1426.38071881681,1597.36968088133,1773.11962956642,1950.61609155591,2126.69634062966,2296.76121289344,2458.86711975301,2610.18575862194,2749.13049494519,2873.68268535564,2982.15768782886,3073.76559423935,3148.46218938557,3206.19728845379,3247.62633636696,3287.88684757743,3326.86295554416,3364.43984164862,3400.50427966253,3434.9451990761,3467.65426402664,3498.52646402278,3527.46071208548,3554.36044534006,3579.13422251709
"WITCH 6.0","SSP2_budget1150","te","Population","million people",273.0137428,274.9130876,280.8921518,284.3345502,279.239858916171,280.370169277012,280.553862914626,280.355788755752,279.967971332276,279.183302746303,277.557884916686,275.113944812292,271.925416141624,268.323662408302,264.523760062213,260.603980992027,256.606649754138,252.535302412105,248.306556562041,243.721642149353,239.45160157938,235.481765747643,231.798668183408,228.389963498485,225.244353534341,222.351520555224,219.702066903987,217.287460599486,215.0999864106,213.132701992763
"WITCH 6.0","SSP2_budget1150","usa","Population","million people",295.6081898,309.1307562,320.6758306,330.4030946,336.927440878125,344.510544561998,351.946007852838,358.948921478566,365.381952526279,371.421116267173,376.598124264828,381.594728209486,386.443915387031,391.101536918357,395.208669263034,398.25170574886,400.009178890331,400.600939373225,400.370199785745,399.475359193437,398.627160629051,397.825310270942,397.069530492632,396.359559702512,395.69515219286,395.076077998064,394.502122761909,393.973087613857,393.488789054188,393.049058847929
"WITCH 6.0","SSP2_budget1150","world","Population","million people",6551.6682767,6976.7053635,7415.2543856,7822.7015037,8175.45464379686,8526.92216984295,8854.03626460219,9154.4034095979,9421.87314305489,9651.39239800872,9838.59336675437,9986.23531494867,10095.1578286691,10170.6076738742,10212.9098577832,10221.3091079811,10198.6709780293,10150.5124007336,10079.5733067566,9986.83489178633,9904.003958205,9830.15056553838,9764.43147392504,9706.08163737421,9654.4068846289,9608.77762918091,9568.62347250999,9533.42858357645,9502.7277535872,9476.10303859105
"WITCH 6.0","SSP2_budget1150","brazil","Emissions|CO2","MtCO2eq/yr",1657.14925780256,1726.63302336787,1684.27756622978,1523.30238392056,621.824060169342,332.619410765905,232.855773109612,141.034566615452,53.4448772486662,-65.7309383715853,-146.019270726591,-253.424055026774,-383.699914094036,-535.370681956977,-676.155489659098,-834.549336121136,-1034.56246442152,-1370.7598161325,-1789.62169688453,-2408.05322966353,-2128.1466310516,-1861.73358815192,-1614.57826387863,-1402.1203749347,-1230.36686496676,-751.120257169331,-696.187576691242,-634.841761751716,-534.53786016306,-3087.75776821707
"WITCH 6.0","SSP2_budget1150","canada","Emissions|CO2","MtCO2eq/yr",613.149101084692,610.577267340011,626.282659035553,603.854289329995,417.298224814315,339.844916380141,283.78076248109,221.198178000327,149.306885678059,45.9570862640126,-138.069044505999,-443.095273376503,-998.57317160896,-2049.49141289208,-4119.80282001571,-5729.35865390086,-5710.67710868647,-5721.81395987787,-5752.13416852549,-5810.35543452932,-5819.7731764039,-5827.38973249272,-5835.50994121605,-5842.3033014511,-5847.56289495023,-5851.74932756935,-5856.84553076196,-5855.47526878771,-5858.25818788823,-5862.60363062189
"WITCH 6.0","SSP2_budget1150","ccasia","Emissions|CO2","MtCO2eq/yr",460.273313694396,530.937601699068,512.294417159144,572.504722519851,450.027220367489,406.988966745879,388.002867499435,372.1038661978,358.092993324151,348.589722497987,338.684961940947,328.932259168457,311.953121856636,282.886906434809,245.722748940003,156.959555709448,148.080373715682,139.452888209753,130.867633774357,122.32411938866,127.412627971504,133.098233313832,139.223442664581,144.885969087973,150.253695721867,156.612693324169,163.099068212413,178.44052506216,224.077849943468,195.480041473059
"WITCH 6.0","SSP2_budget1150","china","Emissions|CO2","MtCO2eq/yr",6250.93054922891,8883.31945513812,10458.0315360059,11575.0158631437,11241.0001482344,10743.0496942677,9269.075029172,8264.29100384361,7370.27880246719,6501.25913510695,5642.36770263071,4849.64141546732,4166.46178403819,3465.68846917667,2799.72948075752,2128.23786264654,1458.25211065045,1011.65154865449,518.074665436079,235.934691186532,41.4841479539424,-108.349157854828,-235.83531847082,-351.11816246697,-435.450004684663,-499.139810464143,-549.554367343933,-545.697399428485,-533.414191704018,-653.430853548026
"WITCH 6.0","SSP2_budget1150","eu27","Emissions|CO2","MtCO2eq/yr",3826.70006843591,3485.13127595934,3197.57128803347,2892.99680262914,2280.14883774688,2025.20736634308,1745.13362046643,1485.21183235177,1342.03559169445,1201.11896340572,1077.58161368352,948.926446265201,824.649808802536,703.16275139351,588.402834347816,452.141788767523,339.203451171544,164.886595326953,79.9120136733063,0.616991972672948,-35.0420540452525,-60.0628262474205,-80.657693865568,-97.0862884443889,-111.111828195869,-120.303385757771,-116.353565584731,-100.318070358135,-53.7083148492473,-67.621439359909
"WITCH 6.0","SSP2_budget1150","india","Emissions|CO2","MtCO2eq/yr",1207.73311068164,1701.78917094848,2218.09134970552,2480.19909533569,2339.20418294959,2341.29321131498,2215.76714769486,2231.22275894056,2243.50517963743,2194.78832030176,2148.22510804703,2086.03953329874,1976.11194953158,1897.46593398886,1644.72422200666,1522.57861312253,1331.39943970861,1136.31346744764,1026.0070335548,918.065708193969,880.606282140989,850.700155304639,810.60460809108,775.963283692511,854.944223317766,856.37000784003,849.35913378938,950.220020471032,1231.72457016354,1067.54271827415
"WITCH 6.0","SSP2_budget1150","indonesia","Emissions|CO2","MtCO2eq/yr",1917.93559867792,2054.16195376317,2117.56056953306,2227.35146530903,1429.11836439596,1307.57558259939,1159.28230518429,1002.94337117796,977.991676230552,948.887461756829,888.938290193184,849.845741598356,799.241557148301,751.202743348103,649.44473449973,523.995907029364,354.006468888885,147.264562613549,-71.6894942805185,-278.285902888923,-288.008212129011,-296.055627040495,-303.492667813421,-310.744687297134,-280.620621969721,-203.016772804759,-141.308267938941,-88.179950042851,9.77399978560832,-335.275549339317
"WITCH 6.0","SSP2_budget1150","japan","Emissions|CO2","MtCO2eq/yr",1293.99639885245,1228.42472353944,1228.90543732756,1074.45306620296,924.7075988564,763.942311694075,680.064957197216,593.548813056314,520.002177348257,458.59239596531,403.896737927395,345.212164306306,300.273173184816,244.384960185959,186.934544226688,138.377985360327,103.048179562197,56.2951423700625,52.8966578005262,42.2149505088416,31.1433377248054,21.3929803266571,12.6860219995885,5.13310712703666,-1.64477578630136,-6.19842964363429,-2.72020012589589,2.81469845222649,7.25152726221515,7.67998253020379
"WITCH 6.0","SSP2_budget1150","korea","Emissions|CO2","MtCO2eq/yr",492.461728531125,574.755783174814,625.597133175903,621.566390792705,558.076717749007,494.726169627704,442.40778613585,391.92627829634,351.301027715817,312.963494029328,254.081648234063,219.067735854793,187.453613625559,158.347465052233,135.117618759721,114.43271389375,95.6179758731701,74.8286297194121,62.4448042453602,51.9183152099981,44.6398559438221,38.5050082606823,33.2021553753802,28.6031651028717,24.600160974368,21.2375766749635,18.7143278196769,19.6305730455598,20.5421537763803,20.3679293877223
"WITCH 6.0","SSP2_budget1150","laca","Emissions|CO2","MtCO2eq/yr",1801.77424257118,1903.53352281592,1916.2391366834,1776.81844066523,892.298139479379,588.630651888331,509.079418624864,434.546377173814,389.882569553143,325.282207999258,258.032511171769,237.315387390637,188.521153789814,99.9859814734568,7.96801197243601,-65.1550731050194,-316.620413356811,-616.944104152389,-1190.18809144746,-1576.04222427803,-1575.51570879116,-1570.95619720356,-1565.33811724975,-1196.10385777022,-889.838371620361,-636.000033216358,-426.089200642579,-223.201051259398,112.730555132131,-1374.26099284402
"WITCH 6.0","SSP2_budget1150","mena","Emissions|CO2","MtCO2eq/yr",1795.85455050508,2267.23486597836,2604.2391777337,2710.92933607971,2109.93224683032,2115.00377571812,2089.70491871816,2080.27813535942,2062.79040414377,2024.68052001702,2022.53765757313,2017.64457056015,1991.77474963555,1904.39001988204,1718.96960285545,1221.02518271732,1117.19555723996,1018.48535925623,936.352738954228,865.882154423422,850.798430930242,848.228896056512,856.322805512045,870.788932725575,890.490995102714,912.172322760505,958.747176339401,1062.26299065374,1408.67299423749,1294.89506980504
"WITCH 6.0","SSP2_budget1150","mexico","Emissions|CO2","MtCO2eq/yr",515.823430881211,550.854227901492,569.00490284337,540.542674722888,442.777667151938,420.381143253718,391.970344395204,377.671224322068,355.605865690393,328.91895393042,296.299211770107,244.846177743449,292.868910864863,310.929047701896,262.59538934873,185.420388111657,149.050623189385,130.57421762838,182.572388992486,110.553539692647,110.698887933058,111.127723727439,111.439582023039,111.59999044483,112.545624527411,114.490527358269,118.063214398451,130.292368324251,137.646016843484,97.2107947833608
"WITCH 6.0","SSP2_budget1150","oceania","Emissions|CO2","MtCO2eq/yr",533.259227818904,552.686549317506,557.994398823205,577.650590362151,387.663282879739,327.918015692787,274.701031228164,223.77547015364,193.013306400291,157.583299991619,119.976353359657,-55.9393877993027,-64.222603884454,-71.4720960916753,-63.0851034441563,4.88010092632982,-203.022301528912,-268.720920198865,-233.250369255697,-195.8187951946,-203.687561681121,-203.810534246829,-203.10485318738,-201.942447573083,-199.984491455798,-198.413693328817,-197.736708072271,-190.906432995913,-183.185624195184,-189.918818885677
"WITCH 6.0","SSP2_budget1150","othereurope","Emissions|CO2","MtCO2eq/yr",813.434707656046,749.589802271656,659.068577980742,565.820115606677,438.39313728964,397.857136109684,358.296236479318,332.344424518585,314.622911324315,298.246443449715,282.02563990389,265.125514307648,241.383514871001,213.116107197066,173.680149835309,138.094540132158,131.568098672936,112.876382235723,111.006067726009,99.3846955514875,97.6004739655421,94.1767038917544,89.7401279802038,84.4583206028728,77.9288268339509,70.4701351027611,68.0013150596463,79.4660035950223,90.7253770528101,76.6208160060287
"WITCH 6.0","SSP2_budget1150","sasia","Emissions|CO2","MtCO2eq/yr",214.562379382613,258.369254017709,321.328167108189,383.666595540548,327.293854012281,381.664564467503,453.526706585428,525.400586324767,584.711428353362,635.225597421735,675.314094190502,701.764068544068,691.460978634595,668.583374743122,672.206612013204,669.661965245535,670.399538976622,682.645469720659,684.763486181636,686.013296321841,744.527326111301,797.490251703095,852.377337091418,907.541882609588,973.54369775334,1030.5118543249,1119.77742424243,1252.21727812874,1604.39459141572,1270.99208848286
"WITCH 6.0","SSP2_budget1150","seasia","Emissions|CO2","MtCO2eq/yr",1142.30076169294,1266.85545215576,1409.98735137229,1567.97345724245,1131.37410687273,1001.61989175273,924.909816978319,809.025624240403,720.083331841261,616.149879777242,499.213511836591,397.842588148584,354.573182491714,323.920958123,239.284716616206,150.306993872007,74.2096773512582,-34.5933414352836,-188.562178215708,-411.185976748076,-540.737864235859,-411.639735138042,-298.494317337032,-276.479335565601,-198.678525339042,-129.978993392943,-66.7224642440273,-21.8637660869719,37.3692045550269,-559.461227808331
