Units,scenario,region,Year,value
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2025,193.84468342169998
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2030,192.59872634348702
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2035,186.681936077534
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2040,176.303523123608
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2045,153.950293081715
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2050,127.018237290933
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2055,107.12167678856
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2060,89.7863706755126
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2065,76.11781934320818
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2070,63.8841718774139
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2075,54.270905075349
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2080,44.98821784203357
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2085,40.945836797791806
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2090,38.43277763804051
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2095,37.23484984290026
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,2100,37.23643064474863
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,1975,416.8498639239
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,1990,931.175059547
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2005,979.573340683
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2010,890.880026408
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2015,797.832774611
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2021,684.474139468
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2025,659.6383443839101
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2030,624.095304627259
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2035,580.66653792771
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2040,540.19663598831
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2045,484.98921694045004
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2050,407.76087411541
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2055,343.517757077485
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2060,291.132610674019
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2065,251.8622496928356
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2070,222.1285253884771
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2075,203.28515585931203
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2080,179.88308232683056
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2085,177.3322104897854
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2090,183.23775971137903
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2095,193.04225688686668
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,2100,205.54761037831372
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,1975,37.805100058
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,1990,113.071279732
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2005,117.12130277730999
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2010,134.6139363766
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2015,147.9962126795
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2021,167.5352937504
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2025,184.52927002648
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2030,197.62486694697
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2035,205.88529541148
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2040,194.0756201732
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2045,177.1701577447
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2050,157.235510190491
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2055,141.706354966826
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2060,127.0550592002688
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2065,113.5116862961988
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2070,100.235562829076
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2075,88.0053256459302
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2080,76.4860421400186
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2085,72.16033174665338
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2090,69.20514608907028
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2095,66.90558022041004
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Europe_Non_EU,2100,66.13048346461974
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,1975,11.976397889000001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,1990,21.76024062437
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2005,24.6177736181
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2010,25.4130228792
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2015,23.9233616458
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2021,20.5572363508
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2025,19.301900175300002
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2030,18.9673411295371
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2035,19.187145442372
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2040,20.3815884929844
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2045,18.9267249886791
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2050,17.6526589371056
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2055,17.5106822051031
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2060,15.3339644613754
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2065,12.933296635908599
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2070,10.9040260836098
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2075,9.25641029401143
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2080,6.821765845497399
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2085,5.705961797499509
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2090,5.343141262781926
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2095,5.735225172679793
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,2100,6.77109162813857
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,1975,34.557224208
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,1990,163.5671125841
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2005,340.7732727852
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2010,492.3933979159
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2015,636.596034527
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2021,700.918416581
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2025,760.453965362
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2030,870.495911806722
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2035,965.055082771041
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2040,951.81171338294
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2045,896.1649069671599
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2050,805.77035482207
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2055,737.60220723715
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2060,675.354219205684
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2065,615.3846428362095
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2070,546.3805181710327
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2075,472.32855505058774
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2080,402.4491981297573
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2085,388.35888405783913
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2090,380.51601363085035
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2095,375.466665966148
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",India,2100,376.2651696702321
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,1975,7.99434294
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,1990,44.5699592992
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2005,99.6257825818
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2010,121.468212781
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2015,139.793840632
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2021,167.163024052
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2025,170.7426261436
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2030,188.9134780716068
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2035,201.982001897172
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2040,201.4382219614
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2045,189.6916736612
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2050,170.15812849249
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2055,152.03912993698
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2060,135.52720184107
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2065,120.128641687613
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2070,103.285651701912
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2075,85.9693818143039
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2080,66.81113827256597
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2085,62.733255243510925
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2090,60.58453814813764
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2095,59.376412932515166
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Indonesia,2100,59.4499848444921
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,1975,144.07195037
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,1990,314.833747204
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2005,352.1700565938
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2010,327.1862158525
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2015,330.31564201089
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2021,284.64527130811
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2025,271.7589459417598
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2030,261.25800276206166
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2035,244.80438824807362
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2040,217.71303083137877
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2045,189.41793345205033
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2050,159.28583012468707
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2055,129.63213347105398
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2060,103.38022821664367
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2065,80.11439095606177
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2070,60.0448157359632
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2075,45.17899527587917
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2080,31.3557983895445
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2085,24.62575526568209
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2090,19.650590261751727
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2095,16.10868970432427
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Japan,2100,13.916759531923743
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,1975,25.931869670999998
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,1990,82.285989926
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2005,127.368707052
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2010,134.812316285
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2015,137.7236465
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2021,113.71364008
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2025,114.56234601700001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2030,115.667240960754
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2035,119.241852441596
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2040,115.528212583636
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2045,108.656682277638
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2050,101.478990807985
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2055,95.851101902853
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2060,89.936504891709
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2065,81.146889624214
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2070,69.7486411212647
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2075,53.97450874989855
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2080,31.97132442928641
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2085,17.213896963262275
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2090,4.047768530608526
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2095,-5.953174626047267
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,2100,-14.089136542739265
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,1975,93.8217636
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,1990,201.359352363
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2005,388.508470137
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2010,501.038532346
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2015,588.125786353
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2021,607.3209548250001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2025,604.8982397685
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2030,622.46055641974
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2035,643.96849889768
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2040,628.91677918002
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2045,602.14462066104
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2050,567.02844405696
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2055,532.14488542542
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2060,504.253988631554
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2065,478.100862089373
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2070,456.319475722344
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2075,442.3764508426922
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2080,409.6525280071626
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2085,381.06157158189495
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2090,355.25023799506573
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2095,342.7193400439393
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,2100,338.8270114816327
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,1975,3.7073918285
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,1990,18.004178865
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2005,35.53882558
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2010,42.3510094222
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2015,48.648677713
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2021,62.947113303
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2025,67.868485788
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2030,83.11467032110001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2035,100.5526145796
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2040,110.969078290295
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2045,120.876664190385
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2050,128.186510821583
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2055,137.4165679880421
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2060,147.9604869274956
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2065,159.9591547472412
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2070,169.44914787781966
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2075,174.59183340244834
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2080,175.41104089293412
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2085,184.76261397262815
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2090,194.04593884649378
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2095,203.37992717939684
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Pakistan,2100,213.3933214262944
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,1975,299.24237394
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,1990,689.9881405
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2005,470.07978173600003
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2010,486.430444919
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2015,489.98965413999997
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2021,546.263885011
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2025,575.2281537168
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2030,574.8887185551
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2035,572.0738378132
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2040,509.19676108477
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2045,453.72711603872
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2050,400.85924090671
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2055,369.87839439851
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2060,343.343672726618
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2065,313.664440551134
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2070,271.595476833467
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2075,227.621744655631
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2080,177.05120284858802
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2085,149.7625439973156
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2090,120.67481993882721
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2095,96.02028391477691
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Russia,2100,77.1182882319528
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,1975,30.6799432
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,1990,111.091547888352
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2005,136.320796525
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2010,143.7346250946
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2015,141.7703061473
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2021,128.87830533254998
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2025,122.78783893323
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2030,120.0508121758645
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2035,117.9372580793476
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2040,113.837844462459
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2045,99.974958771817
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2050,85.391879860282
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2055,75.2189173423436
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2060,67.2101885327485
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2065,61.18347397772904
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2070,56.04759041500792
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2075,51.00740206218885
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2080,46.00044238179053
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2085,45.40877288895663
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2090,45.416594505969314
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2095,45.65022021943548
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Africa,2100,45.93806074262995
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,1975,10.4999246633
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,1990,30.526308404537
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2005,48.447463061338
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2010,53.48845419328
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2015,52.081331997129
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2021,18.8934201023796
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2025,20.4513091250238
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2030,26.7478527047459
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2035,34.9775068407985
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2040,35.4666441411004
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2045,32.7967452191389
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2050,28.8629864528249
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2055,27.2520541279813
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2060,24.1209500499715
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2065,20.37983001366064
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2070,16.2864406412837
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2075,12.3037111327112
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2080,7.3607642205708
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2085,5.35347233401466
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2090,2.6981862537960994
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2095,0.4269440403357002
