Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2060,0.00198889
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2065,0.0022827
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2070,0.00258866
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2075,0.00290213
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2080,0.00320968
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2085,0.00359248
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2090,0.00399236
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2095,0.00440478
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2100,0.00489317
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,1975,0.000372191
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,1990,0.000717386
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2005,0.00103599
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2010,0.00154709
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2015,0.00226299
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2021,0.00301608
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2025,0.0032665
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2030,0.00335879
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2035,0.00248282
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2040,0.00161631
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2045,0.00154916
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2050,0.00169895
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2055,0.0019663
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2060,0.00226415
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2065,0.00258784
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2070,0.00292012
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2075,0.00325538
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2080,0.00357685
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2085,0.00400077
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2090,0.00444413
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2095,0.00490155
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2100,0.00544502
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2030,4.06161e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2035,7.834991e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2040,0.00081636731
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2045,0.00301831821
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2050,0.0086624606
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2055,0.014759590999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2060,0.021229871999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2065,0.02808269
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2070,0.03598044
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2075,0.045940419999999996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2080,0.058353539999999995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2085,0.07076122
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2090,0.08267877
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2095,0.09425232
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2100,0.10356668000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2030,1.22562e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2035,0.00014502668999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2040,0.00085084608
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2045,0.00220294791
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2050,0.0047011621
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2055,0.007572407999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2060,0.010816462
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2065,0.014492343000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2070,0.01888315
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2075,0.02428462
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2080,0.0308757
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2085,0.037794770000000005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2090,0.0450432
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2095,0.05304032
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2100,0.06768064
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2025,0.00313461
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2030,0.01549229
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2035,0.0285878
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2040,0.04258147
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2045,0.049866129999999995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2050,0.05452001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2055,0.059596750000000004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2060,0.06586788
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2065,0.07345387
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2070,0.08138339
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2075,0.08865249
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2080,0.09451917
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2085,0.10238615000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2090,0.11200689999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2095,0.12309300000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2100,0.13296049999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,1990,0.0120612
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2005,0.017418
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2010,0.0260116
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2015,0.0380486
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2021,0.0507097
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2025,0.053715799999999994
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2030,0.05416604
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2035,0.056452209999999996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2040,0.056140739999999995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2045,0.06251332
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2050,0.06713208
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2055,0.07218776
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2060,0.07868712
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2065,0.08677012
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2070,0.095089
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2075,0.10237536
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2080,0.1077415
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2085,0.11552680000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2090,0.12562020000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2095,0.1374406
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2100,0.1481725
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2030,9.20668e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2035,0.0007600734
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2040,0.0029232634
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2045,0.0054666642000000005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2050,0.008948996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2055,0.012287008
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2060,0.015533360999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2065,0.01887787
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2070,0.02255687
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2075,0.026799619999999996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2080,0.03161659
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2085,0.03650974
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2090,0.04132156
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2095,0.0460397
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2100,0.050443310000000005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2030,3.56802e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2035,0.00029555609999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2040,0.0011325311
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2045,0.00221114339
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2050,0.0036993097000000003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2055,0.0052111020000000004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2060,0.006780025
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2065,0.008457175
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2070,0.010348655
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2075,0.012525567
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2080,0.0150233
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2085,0.017688429999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2090,0.02049177
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2095,0.02351655
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2100,0.027686230000000003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2025,0.00123375
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2030,0.005880095
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2035,0.010078175000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2040,0.013159575
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2045,0.013932390000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2050,0.01416648
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2055,0.01494637
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2060,0.016422899999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2065,0.01843136
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2070,0.02061816
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2075,0.02277884
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2080,0.02477733
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2085,0.02729252
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2090,0.03026678
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2095,0.03364371
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2100,0.03692112
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,1990,0.00531981
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2005,0.00768254
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2010,0.011473
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2015,0.0167822
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2021,0.0223666
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2025,0.02378545
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2030,0.02406244
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2035,0.023933430000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2040,0.02032023
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2045,0.01996485
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2050,0.01946132
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2055,0.01982662
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2060,0.02127429
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2065,0.02348601
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2070,0.02590143
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2075,0.02819145
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2080,0.030127130000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2085,0.03281009
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2090,0.0361285
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2095,0.04003381
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2100,0.04390404
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,trn_freight_road,Medium truck,BEV,elect_td_trn,2030,8.92902e-05
