year;region;powertrain;construction_year;size;vintage_demand_vkm
2025;REF;ICEV-d;2021-2025;7.5t;44
2025;REF;ICEV-d;2021-2025;Lower medium;34606
2025;REF;ICEV-d;2021-2025;Medium;9242
2025;REF;ICEV-d;2021-2025;Medium SUV;6219
2025;REF;ICEV-d;2021-2025;Mini;20
2025;REF;ICEV-d;2021-2025;Small;4336
2025;REF;ICEV-g;2011-2015;13m single deck urban bus;9
2025;REF;ICEV-g;2011-2015;26t;18
2025;REF;ICEV-g;2011-2015;3.5t;29
2025;REF;ICEV-g;2011-2015;40t;5
2025;REF;ICEV-g;2011-2015;Lower medium;28
2025;REF;ICEV-g;2011-2015;Medium;15
2025;REF;ICEV-g;2011-2015;Medium SUV;41
2025;REF;ICEV-g;2016-2020;13m single deck urban bus;227
2025;REF;ICEV-g;2016-2020;26t;470
2025;REF;ICEV-g;2016-2020;3.5t;716
2025;REF;ICEV-g;2016-2020;40t;143
2025;REF;ICEV-g;2016-2020;Lower medium;63
2025;REF;ICEV-g;2016-2020;Medium;36
2025;REF;ICEV-g;2016-2020;Medium SUV;88
2025;REF;ICEV-g;2016-2020;Small;1
2025;REF;ICEV-g;2021-2025;13m single deck urban bus;464
2025;REF;ICEV-g;2021-2025;26t;715
2025;REF;ICEV-g;2021-2025;3.5t;1089
2025;REF;ICEV-g;2021-2025;40t;230
2025;REF;ICEV-g;2021-2025;Lower medium;244
2025;REF;ICEV-g;2021-2025;Medium;107
2025;REF;ICEV-g;2021-2025;Medium SUV;182
2025;REF;ICEV-g;2021-2025;Small;19
2025;REF;ICEV-p;1996-2000;Lower medium;318
2025;REF;ICEV-p;1996-2000;Medium;84
2025;REF;ICEV-p;1996-2000;Medium SUV;54
2025;REF;ICEV-p;1996-2000;Small;37
2025;REF;ICEV-p;2001-2005;Lower medium;530
2025;REF;ICEV-p;2001-2005;Medium;140
2025;REF;ICEV-p;2001-2005;Medium SUV;90
2025;REF;ICEV-p;2001-2005;Small;65
2025;REF;ICEV-p;2006-2010;Lower medium;1277
2025;REF;ICEV-p;2006-2010;Medium;336
2025;REF;ICEV-p;2006-2010;Medium SUV;216
2025;REF;ICEV-p;2006-2010;Small;163
2025;REF;ICEV-d;2011-2015;13m single deck urban bus;367
2025;REF;ICEV-d;2011-2015;18t;4
2025;REF;ICEV-d;2011-2015;26t;516
2025;REF;ICEV-d;2011-2015;3.5t;1050
2025;REF;ICEV-d;2011-2015;40t;142
2025;REF;ICEV-d;2011-2015;7.5t;3
2025;REF;ICEV-p;2011-2015;Lower medium;55151
2025;REF;ICEV-p;2011-2015;Medium;14691
2025;REF;ICEV-p;2011-2015;Medium SUV;9565
2025;REF;ICEV-p;2011-2015;Mini;33
2025;REF;ICEV-p;2011-2015;Small;7086
2025;REF;ICEV-d;2016-2020;13m single deck urban bus;8257
2025;REF;ICEV-d;2016-2020;18t;98
2025;REF;ICEV-d;2016-2020;26t;12139
2025;REF;ICEV-d;2016-2020;3.5t;24754
2025;REF;ICEV-d;2016-2020;40t;3336
2025;REF;ICEV-d;2016-2020;7.5t;72
2025;REF;ICEV-p;2016-2020;Lower medium;78785
2025;REF;ICEV-p;2016-2020;Medium;21264
2025;REF;ICEV-p;2016-2020;Medium SUV;14175
2025;REF;ICEV-p;2016-2020;Mini;50
2025;REF;ICEV-p;2016-2020;Small;9977
2025;REF;ICEV-d;2021-2025;13m single deck urban bus;11134
2025;REF;ICEV-d;2021-2025;18t;125
2025;REF;ICEV-d;2021-2025;26t;15260
2025;REF;ICEV-d;2021-2025;3.5t;31138
2025;REF;ICEV-d;2021-2025;40t;4164
2025;REF;ICEV-d;2021-2025;7.5t;92
2025;REF;ICEV-p;2021-2025;Lower medium;71010
2025;REF;ICEV-p;2021-2025;Medium;18963
2025;REF;ICEV-p;2021-2025;Medium SUV;12758
2025;REF;ICEV-p;2021-2025;Mini;43
2025;REF;ICEV-p;2021-2025;Small;8901
2025;REF;PHEV-d;2011-2015;Lower medium;70
2025;REF;PHEV-d;2011-2015;Medium;31
2025;REF;PHEV-d;2011-2015;Medium SUV;76
2025;REF;PHEV-d;2011-2015;Small;3
2025;REF;PHEV-d;2016-2020;Lower medium;211
2025;REF;PHEV-d;2016-2020;Medium;93
2025;REF;PHEV-d;2016-2020;Medium SUV;217
2025;REF;PHEV-d;2016-2020;Small;14
2025;REF;PHEV-d;2021-2025;Lower medium;826
2025;REF;PHEV-d;2021-2025;Medium;281
2025;REF;PHEV-d;2021-2025;Medium SUV;468
2025;REF;PHEV-d;2021-2025;Small;80
2025;REF;PHEV-p;2011-2015;Lower medium;167
2025;REF;PHEV-p;2011-2015;Medium;77
2025;REF;PHEV-p;2011-2015;Medium SUV;184
2025;REF;PHEV-p;2011-2015;Small;11
2025;REF;PHEV-p;2016-2020;Lower medium;437
2025;REF;PHEV-p;2016-2020;Medium;195
2025;REF;PHEV-p;2016-2020;Medium SUV;455
2025;REF;PHEV-p;2016-2020;Small;31
2025;REF;PHEV-p;2021-2025;Lower medium;1689
2025;REF;PHEV-p;2021-2025;Medium;577
2025;REF;PHEV-p;2021-2025;Medium SUV;959
2025;REF;PHEV-p;2021-2025;Small;166
2025;SSA;BEV;2016-2020;Lower medium;17
2025;SSA;BEV;2016-2020;Small;27
2025;SSA;BEV;2021-2025;3.5t;4
2025;SSA;BEV;2021-2025;7.5t;8
2025;SSA;BEV;2021-2025;Lower medium;139
2025;SSA;BEV;2021-2025;Mini;169
2025;SSA;BEV;2021-2025;Small;527
2025;SSA;FCEV;2021-2025;13m single deck urban bus;17
2025;SSA;FCEV;2021-2025;3.5t;23
2025;SSA;FCEV;2021-2025;7.5t;10
2025;SSA;FCEV;2021-2025;Lower medium;11
2025;SSA;FCEV;2021-2025;Mini;8
2025;SSA;FCEV;2021-2025;Small;41
2025;SSA;ICEV-d;1996-2000;Lower medium;13
2025;SSA;ICEV-d;1996-2000;Mini;43
2025;SSA;ICEV-d;1996-2000;Small;103
2025;SSA;ICEV-d;2001-2005;Lower medium;25
2025;SSA;ICEV-d;2001-2005;Mini;75
2025;SSA;ICEV-d;2001-2005;Small;175
2025;SSA;ICEV-d;2006-2010;Lower medium;62
2025;SSA;ICEV-d;2006-2010;Mini;180
2025;SSA;ICEV-d;2006-2010;Small;420
2025;SSA;ICEV-d;2011-2015;13m single deck urban bus;375
2025;SSA;ICEV-d;2011-2015;18t;168
2025;SSA;ICEV-d;2011-2015;3.5t;179
2025;SSA;ICEV-d;2011-2015;7.5t;912
2025;SSA;ICEV-d;2011-2015;Lower medium;3343
2025;SSA;ICEV-d;2011-2015;Mini;10207
2025;SSA;ICEV-d;2011-2015;Small;22256
2025;SSA;ICEV-d;2016-2020;13m single deck urban bus;7623
2025;SSA;ICEV-d;2016-2020;18t;3340
2025;SSA;ICEV-d;2016-2020;3.5t;3579
2025;SSA;ICEV-d;2016-2020;7.5t;18154
2025;SSA;ICEV-d;2016-2020;Lower medium;6560
2025;SSA;ICEV-d;2016-2020;Mini;22389
2025;SSA;ICEV-d;2016-2020;Small;45764
2025;SSA;ICEV-d;2021-2025;13m single deck urban bus;12473
2025;SSA;ICEV-d;2021-2025;18t;5487
2025;SSA;ICEV-d;2021-2025;3.5t;5889
2025;SSA;ICEV-d;2021-2025;7.5t;29909
2025;SSA;ICEV-d;2021-2025;Lower medium;5917
2025;SSA;ICEV-d;2021-2025;Mini;24142
2025;SSA;ICEV-d;2021-2025;Small;44410
2025;SSA;ICEV-g;2016-2020;13m single deck urban bus;2
