,year,IAM_region,powertrain,size,vintage_year,vintage_demand_vkm
4412,2035,LAM,BEV,Lower medium,2021,121
4422,2025,LAM,FCEV,Lower medium,2021,25
4423,2030,LAM,FCEV,Lower medium,2021,23
4424,2035,LAM,FCEV,Lower medium,2021,8
4458,2025,LAM,ICEV-d,Lower medium,2021,61352
4459,2030,LAM,ICEV-d,Lower medium,2021,55190
4460,2035,LAM,ICEV-d,Lower medium,2021,21161
4470,2025,LAM,ICEV-g,Lower medium,2021,57
4471,2030,LAM,ICEV-g,Lower medium,2021,52
4472,2035,LAM,ICEV-g,Lower medium,2021,19
4482,2025,LAM,BEV,Large,2021,180
4483,2030,LAM,BEV,Large,2021,162
4484,2035,LAM,BEV,Large,2021,62
4494,2025,LAM,FCEV,Large,2021,13
4495,2030,LAM,FCEV,Large,2021,12
4496,2035,LAM,FCEV,Large,2021,4
4530,2025,LAM,ICEV-d,Large,2021,23602
4531,2030,LAM,ICEV-d,Large,2021,21232
4532,2035,LAM,ICEV-d,Large,2021,8141
4542,2025,LAM,ICEV-g,Large,2021,30
4543,2030,LAM,ICEV-g,Large,2021,27
4544,2035,LAM,ICEV-g,Large,2021,10
4554,2025,LAM,BEV,Mini,2021,211
4555,2030,LAM,BEV,Mini,2021,190
4556,2035,LAM,BEV,Mini,2021,73
4566,2025,LAM,FCEV,Mini,2021,15
4567,2030,LAM,FCEV,Mini,2021,13
4568,2035,LAM,FCEV,Mini,2021,5
4602,2025,LAM,ICEV-d,Mini,2021,34581
4603,2030,LAM,ICEV-d,Mini,2021,31107
4604,2035,LAM,ICEV-d,Mini,2021,11927
4614,2025,LAM,ICEV-g,Mini,2021,39
4615,2030,LAM,ICEV-g,Mini,2021,35
4616,2035,LAM,ICEV-g,Mini,2021,13
4626,2025,LAM,BEV,Small,2021,351
4627,2030,LAM,BEV,Small,2021,316
4628,2035,LAM,BEV,Small,2021,121
4638,2025,LAM,FCEV,Small,2021,26
4639,2030,LAM,FCEV,Small,2021,23
4640,2035,LAM,FCEV,Small,2021,8
4674,2025,LAM,ICEV-d,Small,2021,53083
4675,2030,LAM,ICEV-d,Small,2021,47751
4676,2035,LAM,ICEV-d,Small,2021,18309
4686,2025,LAM,ICEV-g,Small,2021,58
4687,2030,LAM,ICEV-g,Small,2021,52
