Units,scenario,region,sector,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2080,0.00168305
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2085,0.00102165
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2090,0.000846871
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2095,0.000730228
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2100,0.00291395
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2025,0.00124441
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2030,0.00113386
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2035,0.00152189
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2040,2.96261e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2045,1.53177e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2050,3.0447e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2055,1.42939e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2060,6.67521e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2065,3.17412e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2070,2.15701e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2075,4.53155e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2080,1.51239e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC),electricity,2085,2.63997e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,1990,0.0808974
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2005,0.0370122
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2010,0.0382568
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2015,0.0247958
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2021,0.019051
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2025,0.015713
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2030,0.013302
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2035,0.0116224
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2040,0.00026106
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2045,1.34487e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2050,1.73917e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2055,6.54649e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2060,2.37451e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2065,6.38726e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (steam/CT),electricity,2070,7.8224e-09
