,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
24500,2035,2034,CAZ,ICEV-d,7.5t,2348
24501,2040,2034,CAZ,ICEV-d,7.5t,2306
24502,2045,2034,CAZ,ICEV-d,7.5t,1784
24620,2035,2034,CAZ,ICEV-d,7.5t,3714
24621,2040,2034,CAZ,ICEV-d,7.5t,3646
24622,2045,2034,CAZ,ICEV-d,7.5t,2822
24700,2035,2034,CAZ,ICEV-d,18t,6918
24701,2040,2034,CAZ,ICEV-d,18t,6793
24702,2045,2034,CAZ,ICEV-d,18t,5257
24710,2035,2034,CAZ,ICEV-g,18t,177
24711,2040,2034,CAZ,ICEV-g,18t,174
24712,2045,2034,CAZ,ICEV-g,18t,135
24720,2035,2034,CAZ,BEV,26t,304
24721,2040,2034,CAZ,BEV,26t,299
24722,2045,2034,CAZ,BEV,26t,231
24730,2035,2034,CAZ,FCEV,26t,310
24731,2040,2034,CAZ,FCEV,26t,305
24732,2045,2034,CAZ,FCEV,26t,236
24740,2035,2034,CAZ,ICEV-d,26t,31566
24741,2040,2034,CAZ,ICEV-d,26t,30995
24742,2045,2034,CAZ,ICEV-d,26t,23987
24750,2035,2034,CAZ,ICEV-g,26t,661
24751,2040,2034,CAZ,ICEV-g,26t,649
24752,2045,2034,CAZ,ICEV-g,26t,502
25209,2040,2035,CAZ,FCEV,3.5t,108
25218,2040,2035,CAZ,ICEV-d,3.5t,4549
25219,2045,2035,CAZ,ICEV-d,3.5t,3848
25220,2050,2035,CAZ,ICEV-d,3.5t,581
25290,2040,2035,CAZ,ICEV-d,3.5t,1603
25291,2045,2035,CAZ,ICEV-d,3.5t,1356
25292,2050,2035,CAZ,ICEV-d,3.5t,204
25326,2040,2035,CAZ,ICEV-d,7.5t,2408
25327,2045,2035,CAZ,ICEV-d,7.5t,2037
25328,2050,2035,CAZ,ICEV-d,7.5t,307
25434,2040,2035,CAZ,ICEV-d,7.5t,3812
25435,2045,2035,CAZ,ICEV-d,7.5t,3225
25436,2050,2035,CAZ,ICEV-d,7.5t,487
25497,2040,2035,CAZ,FCEV,18t,104
25506,2040,2035,CAZ,ICEV-d,18t,6868
25507,2045,2035,CAZ,ICEV-d,18t,5810
25508,2050,2035,CAZ,ICEV-d,18t,878
25515,2040,2035,CAZ,ICEV-g,18t,194
25516,2045,2035,CAZ,ICEV-g,18t,164
25524,2040,2035,CAZ,BEV,26t,340
25525,2045,2035,CAZ,BEV,26t,287
25533,2040,2035,CAZ,FCEV,26t,358
25534,2045,2035,CAZ,FCEV,26t,303
25542,2040,2035,CAZ,ICEV-d,26t,32041
25543,2045,2035,CAZ,ICEV-d,26t,27106
25544,2050,2035,CAZ,ICEV-d,26t,4096
25551,2040,2035,CAZ,ICEV-g,26t,729
25552,2045,2035,CAZ,ICEV-g,26t,617
25956,2040,2036,CAZ,BEV,3.5t,125
25957,2045,2036,CAZ,BEV,3.5t,113
25965,2040,2036,CAZ,FCEV,3.5t,138
25966,2045,2036,CAZ,FCEV,3.5t,124
25974,2040,2036,CAZ,ICEV-d,3.5t,5107
25975,2045,2036,CAZ,ICEV-d,3.5t,4594
25976,2050,2036,CAZ,ICEV-d,3.5t,1761
26046,2040,2036,CAZ,ICEV-d,3.5t,1800
26047,2045,2036,CAZ,ICEV-d,3.5t,1620
26048,2050,2036,CAZ,ICEV-d,3.5t,621
26082,2040,2036,CAZ,ICEV-d,7.5t,2687
26083,2045,2036,CAZ,ICEV-d,7.5t,2417
26084,2050,2036,CAZ,ICEV-d,7.5t,927
26190,2040,2036,CAZ,ICEV-d,7.5t,4255
26191,2045,2036,CAZ,ICEV-d,7.5t,3827
26192,2050,2036,CAZ,ICEV-d,7.5t,1467
26244,2040,2036,CAZ,BEV,18t,122
26245,2045,2036,CAZ,BEV,18t,110
26253,2040,2036,CAZ,FCEV,18t,129
26254,2045,2036,CAZ,FCEV,18t,116
26262,2040,2036,CAZ,ICEV-d,18t,7567
26263,2045,2036,CAZ,ICEV-d,18t,6807
26264,2050,2036,CAZ,ICEV-d,18t,2610
26271,2040,2036,CAZ,ICEV-g,18t,231
26272,2045,2036,CAZ,ICEV-g,18t,207
26280,2040,2036,CAZ,BEV,26t,431
26281,2045,2036,CAZ,BEV,26t,388
26282,2050,2036,CAZ,BEV,26t,149
26289,2040,2036,CAZ,FCEV,26t,450
26290,2045,2036,CAZ,FCEV,26t,405
26291,2050,2036,CAZ,FCEV,26t,155
26298,2040,2036,CAZ,ICEV-d,26t,35504
26299,2045,2036,CAZ,ICEV-d,26t,31938
26300,2050,2036,CAZ,ICEV-d,26t,12246
26307,2040,2036,CAZ,ICEV-g,26t,872
26308,2045,2036,CAZ,ICEV-g,26t,784
26309,2050,2036,CAZ,ICEV-g,26t,300
26712,2040,2037,CAZ,BEV,3.5t,146
26713,2045,2037,CAZ,BEV,3.5t,137
26721,2040,2037,CAZ,FCEV,3.5t,159
26722,2045,2037,CAZ,FCEV,3.5t,149
26730,2040,2037,CAZ,ICEV-d,3.5t,5281
26731,2045,2037,CAZ,ICEV-d,3.5t,4955
26732,2050,2037,CAZ,ICEV-d,3.5t,2737
26802,2040,2037,CAZ,ICEV-d,3.5t,1863
26803,2045,2037,CAZ,ICEV-d,3.5t,1748
26804,2050,2037,CAZ,ICEV-d,3.5t,965
26829,2040,2037,CAZ,FCEV,7.5t,102
26838,2040,2037,CAZ,ICEV-d,7.5t,2762
26839,2045,2037,CAZ,ICEV-d,7.5t,2592
26840,2050,2037,CAZ,ICEV-d,7.5t,1431
26946,2040,2037,CAZ,ICEV-d,7.5t,4374
26947,2045,2037,CAZ,ICEV-d,7.5t,4104
26948,2050,2037,CAZ,ICEV-d,7.5t,2266
26955,2040,2037,CAZ,ICEV-g,7.5t,103
27000,2040,2037,CAZ,BEV,18t,141
27001,2045,2037,CAZ,BEV,18t,132
27009,2040,2037,CAZ,FCEV,18t,147
27010,2045,2037,CAZ,FCEV,18t,138
27018,2040,2037,CAZ,ICEV-d,18t,7679
27019,2045,2037,CAZ,ICEV-d,18t,7204
27020,2050,2037,CAZ,ICEV-d,18t,3978
27027,2040,2037,CAZ,ICEV-g,18t,252
27028,2045,2037,CAZ,ICEV-g,18t,236
27029,2050,2037,CAZ,ICEV-g,18t,130
27036,2040,2037,CAZ,BEV,26t,497
27037,2045,2037,CAZ,BEV,26t,466
27038,2050,2037,CAZ,BEV,26t,257
27045,2040,2037,CAZ,FCEV,26t,514
27046,2045,2037,CAZ,FCEV,26t,482
27047,2050,2037,CAZ,FCEV,26t,266
27054,2040,2037,CAZ,ICEV-d,26t,36240
27055,2045,2037,CAZ,ICEV-d,26t,34001
27056,2050,2037,CAZ,ICEV-d,26t,18777
27063,2040,2037,CAZ,ICEV-g,26t,956
27064,2045,2037,CAZ,ICEV-g,26t,897
27065,2050,2037,CAZ,ICEV-g,26t,495
27468,2040,2038,CAZ,BEV,3.5t,167
27469,2045,2038,CAZ,BEV,3.5t,161
27470,2050,2038,CAZ,BEV,3.5t,109
27477,2040,2038,CAZ,FCEV,3.5t,181
27478,2045,2038,CAZ,FCEV,3.5t,175
27479,2050,2038,CAZ,FCEV,3.5t,118
27486,2040,2038,CAZ,ICEV-d,3.5t,5433
27487,2045,2038,CAZ,ICEV-d,3.5t,5242
27488,2050,2038,CAZ,ICEV-d,3.5t,3557
27495,2040,2038,CAZ,ICEV-g,3.5t,106
27496,2045,2038,CAZ,ICEV-g,3.5t,102
27558,2040,2038,CAZ,ICEV-d,3.5t,1917
27559,2045,2038,CAZ,ICEV-d,3.5t,1850
27560,2050,2038,CAZ,ICEV-d,3.5t,1255
27576,2040,2038,CAZ,BEV,7.5t,109
27577,2045,2038,CAZ,BEV,7.5t,106
27585,2040,2038,CAZ,FCEV,7.5t,115
27586,2045,2038,CAZ,FCEV,7.5t,111
27594,2040,2038,CAZ,ICEV-d,7.5t,2825
27595,2045,2038,CAZ,ICEV-d,7.5t,2725
27596,2050,2038,CAZ,ICEV-d,7.5t,1849
27702,2040,2038,CAZ,ICEV-d,7.5t,4473
27703,2045,2038,CAZ,ICEV-d,7.5t,4316
27704,2050,2038,CAZ,ICEV-d,7.5t,2928
27711,2040,2038,CAZ,ICEV-g,7.5t,113
27712,2045,2038,CAZ,ICEV-g,7.5t,109
27756,2040,2038,CAZ,BEV,18t,160
27757,2045,2038,CAZ,BEV,18t,154
27758,2050,2038,CAZ,BEV,18t,104
27765,2040,2038,CAZ,FCEV,18t,165
27766,2045,2038,CAZ,FCEV,18t,159
27767,2050,2038,CAZ,FCEV,18t,108
27774,2040,2038,CAZ,ICEV-d,18t,7751
27775,2045,2038,CAZ,ICEV-d,18t,7479
27776,2050,2038,CAZ,ICEV-d,18t,5074
27783,2040,2038,CAZ,ICEV-g,18t,272
27784,2045,2038,CAZ,ICEV-g,18t,263
27785,2050,2038,CAZ,ICEV-g,18t,178
27792,2040,2038,CAZ,BEV,26t,563
27793,2045,2038,CAZ,BEV,26t,543
27794,2050,2038,CAZ,BEV,26t,368
27801,2040,2038,CAZ,FCEV,26t,578
27802,2045,2038,CAZ,FCEV,26t,558
27803,2050,2038,CAZ,FCEV,26t,378
27810,2040,2038,CAZ,ICEV-d,26t,36801
27811,2045,2038,CAZ,ICEV-d,26t,35506
27812,2050,2038,CAZ,ICEV-d,26t,24089
27819,2040,2038,CAZ,ICEV-g,26t,1039
27820,2045,2038,CAZ,ICEV-g,26t,1002
27821,2050,2038,CAZ,ICEV-g,26t,680
28224,2040,2039,CAZ,BEV,3.5t,190
28225,2045,2039,CAZ,BEV,3.5t,186
28226,2050,2039,CAZ,BEV,3.5t,144
28233,2040,2039,CAZ,FCEV,3.5t,204
28234,2045,2039,CAZ,FCEV,3.5t,200
28235,2050,2039,CAZ,FCEV,3.5t,155
28242,2040,2039,CAZ,ICEV-d,3.5t,5588
28243,2045,2039,CAZ,ICEV-d,3.5t,5488
28244,2050,2039,CAZ,ICEV-d,3.5t,4247
28251,2040,2039,CAZ,ICEV-g,3.5t,115
28252,2045,2039,CAZ,ICEV-g,3.5t,113
28314,2040,2039,CAZ,ICEV-d,3.5t,1973
28315,2045,2039,CAZ,ICEV-d,3.5t,1938
28316,2050,2039,CAZ,ICEV-d,3.5t,1499
28332,2040,2039,CAZ,BEV,7.5t,123
28333,2045,2039,CAZ,BEV,7.5t,121
28341,2040,2039,CAZ,FCEV,7.5t,129
28342,2045,2039,CAZ,FCEV,7.5t,127
28350,2040,2039,CAZ,ICEV-d,7.5t,2888
28351,2045,2039,CAZ,ICEV-d,7.5t,2836
28352,2050,2039,CAZ,ICEV-d,7.5t,2194
28458,2040,2039,CAZ,ICEV-d,7.5t,4575
28459,2045,2039,CAZ,ICEV-d,7.5t,4492
28460,2050,2039,CAZ,ICEV-d,7.5t,3476
28467,2040,2039,CAZ,ICEV-g,7.5t,123
28468,2045,2039,CAZ,ICEV-g,7.5t,121
28512,2040,2039,CAZ,BEV,18t,179
28513,2045,2039,CAZ,BEV,18t,176
28514,2050,2039,CAZ,BEV,18t,136
28521,2040,2039,CAZ,FCEV,18t,183
28522,2045,2039,CAZ,FCEV,18t,180
28523,2050,2039,CAZ,FCEV,18t,139
28530,2040,2039,CAZ,ICEV-d,18t,7822
28531,2045,2039,CAZ,ICEV-d,18t,7681
28532,2050,2039,CAZ,ICEV-d,18t,5944
28539,2040,2039,CAZ,ICEV-g,18t,294
28540,2045,2039,CAZ,ICEV-g,18t,288
28541,2050,2039,CAZ,ICEV-g,18t,223
28548,2040,2039,CAZ,BEV,26t,631
28549,2045,2039,CAZ,BEV,26t,620
28550,2050,2039,CAZ,BEV,26t,480
28557,2040,2039,CAZ,FCEV,26t,644
28558,2045,2039,CAZ,FCEV,26t,632
28559,2050,2039,CAZ,FCEV,26t,489
28566,2040,2039,CAZ,ICEV-d,26t,37365
28567,2045,2039,CAZ,ICEV-d,26t,36689
28568,2050,2039,CAZ,ICEV-d,26t,28393
28575,2040,2039,CAZ,ICEV-g,26t,1124
28576,2045,2039,CAZ,ICEV-g,26t,1104
28577,2050,2039,CAZ,ICEV-g,26t,854
28980,2045,2040,CAZ,BEV,3.5t,211
28981,2050,2040,CAZ,BEV,3.5t,179
28988,2045,2040,CAZ,FCEV,3.5t,225
28989,2050,2040,CAZ,FCEV,3.5t,190
28996,2045,2040,CAZ,ICEV-d,3.5t,5697
28997,2050,2040,CAZ,ICEV-d,3.5t,4820
28998,2055,2040,CAZ,ICEV-d,3.5t,728
29004,2045,2040,CAZ,ICEV-g,3.5t,124
29005,2050,2040,CAZ,ICEV-g,3.5t,105
29060,2045,2040,CAZ,ICEV-d,3.5t,2013
29061,2050,2040,CAZ,ICEV-d,3.5t,1702
29062,2055,2040,CAZ,ICEV-d,3.5t,257
29076,2045,2040,CAZ,BEV,7.5t,137
29077,2050,2040,CAZ,BEV,7.5t,116
29084,2045,2040,CAZ,FCEV,7.5t,142
29085,2050,2040,CAZ,FCEV,7.5t,120
29092,2045,2040,CAZ,ICEV-d,7.5t,2926
29093,2050,2040,CAZ,ICEV-d,7.5t,2476
29094,2055,2040,CAZ,ICEV-d,7.5t,374
29188,2045,2040,CAZ,ICEV-d,7.5t,4636
29189,2050,2040,CAZ,ICEV-d,7.5t,3922
29190,2055,2040,CAZ,ICEV-d,7.5t,592
29196,2045,2040,CAZ,ICEV-g,7.5t,132
29197,2050,2040,CAZ,ICEV-g,7.5t,112
29236,2045,2040,CAZ,BEV,18t,198
29237,2050,2040,CAZ,BEV,18t,167
29244,2045,2040,CAZ,FCEV,18t,201
29245,2050,2040,CAZ,FCEV,18t,170
29252,2045,2040,CAZ,ICEV-d,18t,7823
29253,2050,2040,CAZ,ICEV-d,18t,6618
29254,2055,2040,CAZ,ICEV-d,18t,1000
29260,2045,2040,CAZ,ICEV-g,18t,313
29261,2050,2040,CAZ,ICEV-g,18t,265
29268,2045,2040,CAZ,BEV,26t,696
29269,2050,2040,CAZ,BEV,26t,589
29276,2045,2040,CAZ,FCEV,26t,706
29277,2050,2040,CAZ,FCEV,26t,597
29284,2045,2040,CAZ,ICEV-d,26t,37600
29285,2050,2040,CAZ,ICEV-d,26t,31808
29286,2055,2040,CAZ,ICEV-d,26t,4807
29292,2045,2040,CAZ,ICEV-g,26t,1202
29293,2050,2040,CAZ,ICEV-g,26t,1017
29294,2055,2040,CAZ,ICEV-g,26t,153
29652,2045,2041,CAZ,BEV,3.5t,196
29653,2050,2041,CAZ,BEV,3.5t,176
29660,2045,2041,CAZ,FCEV,3.5t,208
29661,2050,2041,CAZ,FCEV,3.5t,187
29668,2045,2041,CAZ,ICEV-d,3.5t,4632
29669,2050,2041,CAZ,ICEV-d,3.5t,4167
29670,2055,2041,CAZ,ICEV-d,3.5t,1597
29676,2045,2041,CAZ,ICEV-g,3.5t,108
29732,2045,2041,CAZ,ICEV-d,3.5t,1637
29733,2050,2041,CAZ,ICEV-d,3.5t,1473
29734,2055,2041,CAZ,ICEV-d,3.5t,564
29748,2045,2041,CAZ,BEV,7.5t,127
29749,2050,2041,CAZ,BEV,7.5t,114
29756,2045,2041,CAZ,FCEV,7.5t,131
29757,2050,2041,CAZ,FCEV,7.5t,118
29764,2045,2041,CAZ,ICEV-d,7.5t,2366
29765,2050,2041,CAZ,ICEV-d,7.5t,2128
29766,2055,2041,CAZ,ICEV-d,7.5t,816
29860,2045,2041,CAZ,ICEV-d,7.5t,3745
29861,2050,2041,CAZ,ICEV-d,7.5t,3369
29862,2055,2041,CAZ,ICEV-d,7.5t,1291
29868,2045,2041,CAZ,ICEV-g,7.5t,114
29869,2050,2041,CAZ,ICEV-g,7.5t,102
29908,2045,2041,CAZ,BEV,18t,182
29909,2050,2041,CAZ,BEV,18t,164
29916,2045,2041,CAZ,FCEV,18t,183
29917,2050,2041,CAZ,FCEV,18t,165
29924,2045,2041,CAZ,ICEV-d,18t,6232
29925,2050,2041,CAZ,ICEV-d,18t,5606
29926,2055,2041,CAZ,ICEV-d,18t,2149
29932,2045,2041,CAZ,ICEV-g,18t,267
29933,2050,2041,CAZ,ICEV-g,18t,240
29940,2045,2041,CAZ,BEV,26t,641
29941,2050,2041,CAZ,BEV,26t,576
29942,2055,2041,CAZ,BEV,26t,221
29948,2045,2041,CAZ,FCEV,26t,646
29949,2050,2041,CAZ,FCEV,26t,581
29950,2055,2041,CAZ,FCEV,26t,223
29956,2045,2041,CAZ,ICEV-d,26t,30145
29957,2050,2041,CAZ,ICEV-d,26t,27117
29958,2055,2041,CAZ,ICEV-d,26t,10397
29964,2045,2041,CAZ,ICEV-g,26t,1027
29965,2050,2041,CAZ,ICEV-g,26t,924
29966,2055,2041,CAZ,ICEV-g,26t,354
30324,2045,2042,CAZ,BEV,3.5t,226
30325,2050,2042,CAZ,BEV,3.5t,212
30326,2055,2042,CAZ,BEV,3.5t,117
30332,2045,2042,CAZ,FCEV,3.5t,239
30333,2050,2042,CAZ,FCEV,3.5t,224
30334,2055,2042,CAZ,FCEV,3.5t,124
30340,2045,2042,CAZ,ICEV-d,3.5t,4766
30341,2050,2042,CAZ,ICEV-d,3.5t,4472
30342,2055,2042,CAZ,ICEV-d,3.5t,2469
30348,2045,2042,CAZ,ICEV-g,3.5t,118
30349,2050,2042,CAZ,ICEV-g,3.5t,111
30404,2045,2042,CAZ,ICEV-d,3.5t,1686
30405,2050,2042,CAZ,ICEV-d,3.5t,1582
30406,2055,2042,CAZ,ICEV-d,3.5t,873
30420,2045,2042,CAZ,BEV,7.5t,146
30421,2050,2042,CAZ,BEV,7.5t,137
30428,2045,2042,CAZ,FCEV,7.5t,150
30429,2050,2042,CAZ,FCEV,7.5t,141
30436,2045,2042,CAZ,ICEV-d,7.5t,2420
30437,2050,2042,CAZ,ICEV-d,7.5t,2271
30438,2055,2042,CAZ,ICEV-d,7.5t,1254
30532,2045,2042,CAZ,ICEV-d,7.5t,3828
30533,2050,2042,CAZ,ICEV-d,7.5t,3592
30534,2055,2042,CAZ,ICEV-d,7.5t,1983
30540,2045,2042,CAZ,ICEV-g,7.5t,123
30541,2050,2042,CAZ,ICEV-g,7.5t,116
30580,2045,2042,CAZ,BEV,18t,209
30581,2050,2042,CAZ,BEV,18t,196
30582,2055,2042,CAZ,BEV,18t,108
30588,2045,2042,CAZ,FCEV,18t,209
30589,2050,2042,CAZ,FCEV,18t,196
30590,2055,2042,CAZ,FCEV,18t,108
30596,2045,2042,CAZ,ICEV-d,18t,6283
30597,2050,2042,CAZ,ICEV-d,18t,5895
30598,2055,2042,CAZ,ICEV-d,18t,3255
30604,2045,2042,CAZ,ICEV-g,18t,287
30605,2050,2042,CAZ,ICEV-g,18t,270
30606,2055,2042,CAZ,ICEV-g,18t,149
30612,2045,2042,CAZ,BEV,26t,735
30613,2050,2042,CAZ,BEV,26t,690
30614,2055,2042,CAZ,BEV,26t,381
30620,2045,2042,CAZ,FCEV,26t,738
30621,2050,2042,CAZ,FCEV,26t,693
30622,2055,2042,CAZ,FCEV,26t,382
30628,2045,2042,CAZ,ICEV-d,26t,30584
30629,2050,2042,CAZ,ICEV-d,26t,28695
30630,2055,2042,CAZ,ICEV-d,26t,15847
30636,2045,2042,CAZ,ICEV-g,26t,1108
30637,2050,2042,CAZ,ICEV-g,26t,1040
30638,2055,2042,CAZ,ICEV-g,26t,574
30996,2045,2043,CAZ,BEV,3.5t,258
30997,2050,2043,CAZ,BEV,3.5t,249
30998,2055,2043,CAZ,BEV,3.5t,169
31004,2045,2043,CAZ,FCEV,3.5t,272
31005,2050,2043,CAZ,FCEV,3.5t,262
31006,2055,2043,CAZ,FCEV,3.5t,178
31012,2045,2043,CAZ,ICEV-d,3.5t,4896
31013,2050,2043,CAZ,ICEV-d,3.5t,4724
31014,2055,2043,CAZ,ICEV-d,3.5t,3205
31020,2045,2043,CAZ,ICEV-g,3.5t,128
31021,2050,2043,CAZ,ICEV-g,3.5t,124
31076,2045,2043,CAZ,ICEV-d,3.5t,1733
31077,2050,2043,CAZ,ICEV-d,3.5t,1672
31078,2055,2043,CAZ,ICEV-d,3.5t,1134
31092,2045,2043,CAZ,BEV,7.5t,167
31093,2050,2043,CAZ,BEV,7.5t,161
31094,2055,2043,CAZ,BEV,7.5t,109
31100,2045,2043,CAZ,FCEV,7.5t,171
31101,2050,2043,CAZ,FCEV,7.5t,165
31102,2055,2043,CAZ,FCEV,7.5t,111
31108,2045,2043,CAZ,ICEV-d,7.5t,2472
31109,2050,2043,CAZ,ICEV-d,7.5t,2385
31110,2055,2043,CAZ,ICEV-d,7.5t,1618
31204,2045,2043,CAZ,ICEV-d,7.5t,3908
31205,2050,2043,CAZ,ICEV-d,7.5t,3770
31206,2055,2043,CAZ,ICEV-d,7.5t,2558
31212,2045,2043,CAZ,ICEV-g,7.5t,134
31213,2050,2043,CAZ,ICEV-g,7.5t,129
31252,2045,2043,CAZ,BEV,18t,237
31253,2050,2043,CAZ,BEV,18t,229
31254,2055,2043,CAZ,BEV,18t,155
31260,2045,2043,CAZ,FCEV,18t,235
31261,2050,2043,CAZ,FCEV,18t,227
31262,2055,2043,CAZ,FCEV,18t,154
31268,2045,2043,CAZ,ICEV-d,18t,6323
31269,2050,2043,CAZ,ICEV-d,18t,6101
31270,2055,2043,CAZ,ICEV-d,18t,4139
31276,2045,2043,CAZ,ICEV-g,18t,308
31277,2050,2043,CAZ,ICEV-g,18t,297
31278,2055,2043,CAZ,ICEV-g,18t,201
31284,2045,2043,CAZ,BEV,26t,832
31285,2050,2043,CAZ,BEV,26t,803
31286,2055,2043,CAZ,BEV,26t,545
31292,2045,2043,CAZ,FCEV,26t,833
31293,2050,2043,CAZ,FCEV,26t,804
31294,2055,2043,CAZ,FCEV,26t,545
31300,2045,2043,CAZ,ICEV-d,26t,30983
31301,2050,2043,CAZ,ICEV-d,26t,29893
31302,2055,2043,CAZ,ICEV-d,26t,20281
31308,2045,2043,CAZ,ICEV-g,26t,1191
31309,2050,2043,CAZ,ICEV-g,26t,1149
31310,2055,2043,CAZ,ICEV-g,26t,779
31668,2045,2044,CAZ,BEV,3.5t,291
31669,2050,2044,CAZ,BEV,3.5t,286
31670,2055,2044,CAZ,BEV,3.5t,221
31676,2045,2044,CAZ,FCEV,3.5t,305
31677,2050,2044,CAZ,FCEV,3.5t,300
31678,2055,2044,CAZ,FCEV,3.5t,232
31684,2045,2044,CAZ,ICEV-d,3.5t,5026
31685,2050,2044,CAZ,ICEV-d,3.5t,4935
31686,2055,2044,CAZ,ICEV-d,3.5t,3819
31692,2045,2044,CAZ,ICEV-g,3.5t,139
31693,2050,2044,CAZ,ICEV-g,3.5t,136
31694,2055,2044,CAZ,ICEV-g,3.5t,105
31740,2045,2044,CAZ,FCEV,3.5t,105
31741,2050,2044,CAZ,FCEV,3.5t,103
31748,2045,2044,CAZ,ICEV-d,3.5t,1780
31749,2050,2044,CAZ,ICEV-d,3.5t,1748
31750,2055,2044,CAZ,ICEV-d,3.5t,1353
31764,2045,2044,CAZ,BEV,7.5t,188
31765,2050,2044,CAZ,BEV,7.5t,184
31766,2055,2044,CAZ,BEV,7.5t,143
31772,2045,2044,CAZ,FCEV,7.5t,191
31773,2050,2044,CAZ,FCEV,7.5t,188
31774,2055,2044,CAZ,FCEV,7.5t,145
31780,2045,2044,CAZ,ICEV-d,7.5t,2523
31781,2050,2044,CAZ,ICEV-d,7.5t,2478
31782,2055,2044,CAZ,ICEV-d,7.5t,1917
31860,2045,2044,CAZ,BEV,7.5t,108
31861,2050,2044,CAZ,BEV,7.5t,106
31868,2045,2044,CAZ,FCEV,7.5t,110
31869,2050,2044,CAZ,FCEV,7.5t,108
31876,2045,2044,CAZ,ICEV-d,7.5t,3985
31877,2050,2044,CAZ,ICEV-d,7.5t,3913
31878,2055,2044,CAZ,ICEV-d,7.5t,3028
31884,2045,2044,CAZ,ICEV-g,7.5t,144
31885,2050,2044,CAZ,ICEV-g,7.5t,141
31886,2055,2044,CAZ,ICEV-g,7.5t,109
31924,2045,2044,CAZ,BEV,18t,266
31925,2050,2044,CAZ,BEV,18t,261
31926,2055,2044,CAZ,BEV,18t,202
31932,2045,2044,CAZ,FCEV,18t,263
31933,2050,2044,CAZ,FCEV,18t,258
31934,2055,2044,CAZ,FCEV,18t,200
31940,2045,2044,CAZ,ICEV-d,18t,6356
31941,2050,2044,CAZ,ICEV-d,18t,6241
31942,2055,2044,CAZ,ICEV-d,18t,4830
31948,2045,2044,CAZ,ICEV-g,18t,329
31949,2050,2044,CAZ,ICEV-g,18t,323
31950,2055,2044,CAZ,ICEV-g,18t,250
31956,2045,2044,CAZ,BEV,26t,932
31957,2050,2044,CAZ,BEV,26t,915
31958,2055,2044,CAZ,BEV,26t,708
31964,2045,2044,CAZ,FCEV,26t,930
31965,2050,2044,CAZ,FCEV,26t,913
31966,2055,2044,CAZ,FCEV,26t,707
31972,2045,2044,CAZ,ICEV-d,26t,31357
31973,2050,2044,CAZ,ICEV-d,26t,30790
31974,2055,2044,CAZ,ICEV-d,26t,23828
31980,2045,2044,CAZ,ICEV-g,26t,1274
31981,2050,2044,CAZ,ICEV-g,26t,1251
31982,2055,2044,CAZ,ICEV-g,26t,968
32340,2050,2045,CAZ,BEV,3.5t,323
32341,2055,2045,CAZ,BEV,3.5t,273
32347,2050,2045,CAZ,FCEV,3.5t,338
32348,2055,2045,CAZ,FCEV,3.5t,286
32354,2050,2045,CAZ,ICEV-d,3.5t,5126
32355,2055,2045,CAZ,ICEV-d,3.5t,4336
32356,2060,2045,CAZ,ICEV-d,3.5t,655
32361,2050,2045,CAZ,ICEV-g,3.5t,149
32362,2055,2045,CAZ,ICEV-g,3.5t,126
32396,2050,2045,CAZ,BEV,3.5t,111
32403,2050,2045,CAZ,FCEV,3.5t,117
32410,2050,2045,CAZ,ICEV-d,3.5t,1817
32411,2055,2045,CAZ,ICEV-d,3.5t,1537
32412,2060,2045,CAZ,ICEV-d,3.5t,232
32424,2050,2045,CAZ,BEV,7.5t,208
32425,2055,2045,CAZ,BEV,7.5t,176
32431,2050,2045,CAZ,FCEV,7.5t,212
32432,2055,2045,CAZ,FCEV,7.5t,179
32438,2050,2045,CAZ,ICEV-d,7.5t,2559
32439,2055,2045,CAZ,ICEV-d,7.5t,2165
32440,2060,2045,CAZ,ICEV-d,7.5t,327
32508,2050,2045,CAZ,BEV,7.5t,119
32509,2055,2045,CAZ,BEV,7.5t,101
32515,2050,2045,CAZ,FCEV,7.5t,122
32516,2055,2045,CAZ,FCEV,7.5t,103
32522,2050,2045,CAZ,ICEV-d,7.5t,4038
32523,2055,2045,CAZ,ICEV-d,7.5t,3416
32524,2060,2045,CAZ,ICEV-d,7.5t,516
32529,2050,2045,CAZ,ICEV-g,7.5t,154
32530,2055,2045,CAZ,ICEV-g,7.5t,130
32564,2050,2045,CAZ,BEV,18t,294
32565,2055,2045,CAZ,BEV,18t,249
32571,2050,2045,CAZ,FCEV,18t,289
32572,2055,2045,CAZ,FCEV,18t,245
32578,2050,2045,CAZ,ICEV-d,18t,6347
32579,2055,2045,CAZ,ICEV-d,18t,5369
32580,2060,2045,CAZ,ICEV-d,18t,811
32585,2050,2045,CAZ,ICEV-g,18t,349
32586,2055,2045,CAZ,ICEV-g,18t,295
32592,2050,2045,CAZ,BEV,26t,1030
32593,2055,2045,CAZ,BEV,26t,871
32594,2060,2045,CAZ,BEV,26t,131
32599,2050,2045,CAZ,FCEV,26t,1024
32600,2055,2045,CAZ,FCEV,26t,866
32601,2060,2045,CAZ,FCEV,26t,131
32606,2050,2045,CAZ,ICEV-d,26t,31532
32607,2055,2045,CAZ,ICEV-d,26t,26675
32608,2060,2045,CAZ,ICEV-d,26t,4031
32613,2050,2045,CAZ,ICEV-g,26t,1353
32614,2055,2045,CAZ,ICEV-g,26t,1144
32615,2060,2045,CAZ,ICEV-g,26t,172
