Units,scenario,region,sector,subsector,technology,fuel,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2035,1.47343
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2040,1.26168
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2045,1.19476
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2050,1.16736
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2055,1.18983
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2060,1.1967
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2065,1.20142
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2070,1.22844
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2075,1.23617
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2080,1.26359
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2085,1.24169
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2090,1.25638
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2095,1.28995
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,gas processing,natural gas,natural gas,regional natural gas,2100,1.31792
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2010,0.00168658
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2015,0.0142785
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2021,0.0356383
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2025,0.0693223
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2030,0.0709869
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2035,0.0949498
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2040,0.207908
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2045,0.0484415
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2050,0.0162705
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2055,0.0101861
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2060,0.00633875
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2065,0.00390125
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2070,0.00210872
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2075,0.00113137
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2080,0.000572425
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2085,0.000192893
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2090,6.07922e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2095,1.27629e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,biomass gasification,biomass gasification,regional biomass,2100,1.91496e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2025,9.16187e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2030,0.000305874
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2035,0.000890618
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2040,0.000110707
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2045,4.92244e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2050,3.18554e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2055,3.2532e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2060,2.64944e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2065,1.89753e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2070,1.21902e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2075,7.60635e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2080,4.75658e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2085,2.1317e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2090,1.00447e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2095,3.65713e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,coal gasification,coal gasification,regional coal,2100,1.73156e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,1975,0.0109836
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,1990,0.138388
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2005,0.739858
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2010,1.01789
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2015,1.50783
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2021,1.53999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2025,1.53557
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2030,1.66193
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2035,1.86634
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2040,1.69657
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2045,2.22477
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2050,3.009
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2055,3.63134
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2060,4.19236
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2065,4.66711
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2070,5.11165
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2075,5.39152
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2080,5.54355
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2085,5.43774
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2090,5.06598
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2095,4.83718
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,gas processing,natural gas,natural gas,regional natural gas,2100,4.36238
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,1990,0.00416008
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2005,0.0125366
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2010,0.018046
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2015,0.0225435
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2021,0.0190578
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2025,0.0499746
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2030,0.0456682
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2035,0.0426917
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2040,0.0103447
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2045,0.00340665
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2050,0.00114869
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2055,0.00059448
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2060,0.00030464
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2065,0.00013742
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2070,5.47369e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2075,2.45771e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2080,1.20053e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2085,3.81997e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2090,1.06215e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2095,2.0015e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2100,6.40172e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2025,0.000229546
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2030,0.000532474
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2035,0.000924187
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2040,2.03793e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2045,1.36365e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2050,9.02279e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2055,7.59451e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2060,5.03814e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2065,2.58083e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2070,1.18043e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2075,5.87369e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2080,3.32256e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2085,1.28095e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2090,4.59703e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2095,1.15127e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2100,5.63116e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,1975,0.827372
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,1990,2.19157
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2005,3.09552
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2010,2.98327
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2015,3.40154
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2021,3.9017
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2025,3.29632
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2030,3.30866
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2035,3.40335
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2040,2.74216
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2045,2.12109
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2050,1.82517
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2055,1.69362
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2060,1.538
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2065,1.37896
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2070,1.21047
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2075,1.01631
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2080,0.829075
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2085,0.642789
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2090,0.49601
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2095,0.395437
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2100,0.318626
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2005,0.00028109
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2015,0.00101195
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2021,0.00123676
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2025,0.00263617
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2030,0.00279035
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2035,0.00297306
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2040,0.00581835
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2045,0.000829051
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2050,0.000188542
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2055,0.000105196
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2060,6.44101e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2065,3.98036e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2070,2.21978e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2075,1.20228e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2080,6.07518e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2085,2.47579e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2090,9.60875e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2095,3.14307e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2100,1.09626e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2025,4.37611e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2030,0.000128568
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2035,0.00029618
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2040,3.65728e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2045,9.42451e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2050,3.9475e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2055,3.51173e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2060,2.67879e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2065,1.78955e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2070,1.08257e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2075,6.05937e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2080,3.26186e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2085,1.45726e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2090,6.46244e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2095,2.39491e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2100,1.02474e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,1975,0.0227859
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,1990,0.197337
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2005,0.661333
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2010,0.836249
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2015,0.832008
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2021,0.727173
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2025,0.784693
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2030,0.870491
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2035,0.971752
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2040,0.860827
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2045,0.84577
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2050,0.887803
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2055,0.96796
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2060,1.03206
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2065,1.06982
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2070,1.08434
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2075,1.05465
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2080,0.998094
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2085,0.914218
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2090,0.83003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2095,0.750599
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2100,0.676513
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2015,5.6271e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2021,5.62719e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2025,0.000269831
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2030,0.000481862
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2035,0.000884319
