Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC CCS),electricity,2095,0.195842
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC CCS),electricity,2100,0.146015
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2010,3.11885e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2021,1.78255e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2025,5.48965e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2030,9.53098e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2035,0.000253057
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2040,0.000109503
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2045,5.30723e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2050,4.63497e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2055,6.00729e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2060,6.22323e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2065,5.40818e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2070,4.08257e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2075,2.59715e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2080,1.53475e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2085,7.69858e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2090,3.61487e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2095,1.70472e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (CC),electricity,2100,1.27662e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2010,3.9729e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2015,0.00015479
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2021,0.00084465
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2025,0.000130377
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2030,0.000118914
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2035,0.000169275
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2040,3.15788e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2045,9.27157e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2050,5.17058e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2055,4.71329e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2060,3.55803e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2065,2.30146e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2070,1.38384e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2075,7.28599e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2080,3.79444e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2085,1.83398e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2090,8.55944e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2095,4.07223e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas,gas (steam/CT),electricity,2100,3.10278e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,1990,0.00117413
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2005,0.00360711
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2010,0.00386914
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2015,0.0162746
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2021,0.0181365
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2025,0.0254986
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2030,0.0324989
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2035,0.0421945
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2040,0.0658907
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2045,0.072727
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2050,0.0727681
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2055,0.0727432
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2060,0.0727242
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2065,0.0727106
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2070,0.072688
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2075,0.0726736
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2080,0.0726618
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2085,0.0726504
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2090,0.0726421
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2095,0.0726363
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,geothermal,geothermal,electricity,2100,0.0726238
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,1990,0.0229334
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2005,0.039002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2010,0.064828
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2015,0.0982678
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2021,0.13392
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2025,0.156444
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2030,0.1846
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2035,0.212755
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2040,0.240911
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2045,0.269066
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2050,0.297221
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2055,0.325377
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2060,0.353532
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2065,0.381688
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2070,0.409843
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2075,0.437998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2080,0.466154
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2085,0.494309
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2090,0.522465
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2095,0.55062
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,hydro,hydro,electricity,2100,0.578775
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2030,0.00260816
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2035,0.00977176
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2040,0.037197
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2045,0.102247
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2050,0.201602
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2055,0.338623
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2060,0.506052
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2065,0.69277
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2070,0.920934
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2075,1.1765
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2080,1.45316
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2085,1.75434
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2090,2.07032
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2095,2.38854
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,nuclear,Gen_III,electricity,2100,2.72221
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2040,0.0517396
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2045,0.11777
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2050,0.148944
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2055,0.167124
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2060,0.17685
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2065,0.173032
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2070,0.175671
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2075,0.164134
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2080,0.151997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2085,0.14701
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2090,0.142691
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2095,0.130295
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2100,0.0986828
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2025,0.00447392
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2030,0.00847084
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2035,0.0208948
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2040,0.00468418
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2045,0.00136395
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2050,0.000548921
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2055,0.000515234
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2060,0.000484101
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2065,0.000407356
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2070,0.000313419
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2075,0.000203428
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2080,0.000119095
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2085,6.11348e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2090,2.71279e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2095,1.22212e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2100,8.3672e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,1990,0.00805724
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2005,0.0258507
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2010,0.0301721
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2015,0.0376665
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2021,0.0482537
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2025,0.0385584
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2030,0.0425027
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2035,0.0508232
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2040,0.014065
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2045,0.00341412
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2050,0.00098773
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2055,0.000492293
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2060,0.000270304
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2065,0.000138645
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2070,5.49273e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2075,1.93496e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2080,3.2501e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2085,1.45758e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2090,6.31775e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2095,2.80541e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2100,1.92955e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2025,0.00396339
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2030,0.00917665
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2035,0.0244624
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2040,0.0658265
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2045,0.154569
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2050,0.300014
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2055,0.491256
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2060,0.74332
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2065,1.05745
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2070,1.39643
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2075,1.76776
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2080,2.15302
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2085,2.54625
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2090,2.92147
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2095,3.25229
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2100,3.51984
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2025,8.0327e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2030,6.64744e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2035,0.000221689
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2040,0.00114954
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2045,0.00413481
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2050,0.00946018
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2055,0.0181656
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2060,0.03091
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2065,0.0475138
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2070,0.070085
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2075,0.0968839
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2080,0.127387
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2085,0.161161
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2090,0.196258
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2095,0.230982
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,CSP_storage,electricity,2100,0.267038
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2005,2.27994e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2010,0.000186059
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2015,0.00062806
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2021,0.00255107
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2025,0.06350807
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2030,0.13564706999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2035,0.21704117
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2040,0.41874817
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2045,0.76393617
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2050,1.2014341
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2055,1.7356371
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2060,2.3748811
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2065,3.06197
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2070,3.781901
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2075,4.456303
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2080,5.121274
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2085,5.745544
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2090,6.343821
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2095,6.943898
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV,electricity,2100,7.58341
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV_storage,electricity,2040,8.28169e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV_storage,electricity,2045,5.004189e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV_storage,electricity,2050,1.5784789e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV_storage,electricity,2055,3.9338389e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV_storage,electricity,2060,8.2328289e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,solar,PV_storage,electricity,2065,1.48050189e-07
