Units,scenario,region,sector,subsector,technology,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2035,0.368362
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2040,0.421292
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2045,0.605267
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2050,0.887325
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2055,1.25105
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2060,1.66841
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2065,2.10256
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2070,2.5477
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2075,2.92728
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2080,3.16952
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2085,3.28317
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2090,2.07344
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2095,0.628708
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2100,0.370335
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2010,5.01989e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2021,2.51985e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2025,7.29231e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2030,0.000144172
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2035,0.000324058
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2040,0.0012042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2045,0.00038353
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2050,0.000192131
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2055,0.000203086
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2060,0.000196693
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2065,0.0001709
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2070,0.000126939
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2075,9.05391e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2080,6.32608e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2085,3.12315e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2090,1.312e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2095,7.95026e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2100,2.23514e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2025,5.64969e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2030,0.000164319
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2035,0.000449826
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2040,5.17348e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2045,2.33614e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2050,1.74611e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2055,2.41011e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2060,2.44866e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2065,1.95796e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2070,1.35114e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2075,8.63061e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,gas processing,coal gasification,coal gasification,2080,5.5979e-06
