Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|Biomass|w/o CCS,NA,0.028255509,0.056510585,0.077702055,0.237578748,0.288819017,0.273479754,0.217592973,0.173126985,0.137747864,0.117775723,0.107466667,0.09512589,0.090541717,0.076857937,0.069348225,0.056449555,0.142044111,0.219980641,0.269117584,0.229706111
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|Coal|w/ CCS,NA,0,6.67E-07,-7.14E-06,4.88E-07,4.18E-07,3.57E-07,3.05E-07,2.61E-07,2.23E-07,1.91E-07,1.63E-07,1.40E-07,1.20E-07,1.02E-07,8.75E-08,7.48E-08,6.40E-08,5.47E-08,4.68E-08,4.01E-08
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|Coal|w/o CCS,NA,0.218623872,0.215103144,0.492437842,0.436929727,0.425791699,0.333425783,0.322649313,0.251393783,0.241822108,0.208711118,0.179888622,0.154836699,0.133185249,0.103210372,0.088722662,0.076242351,0.06550497,0.056274281,0.053492152,0.045939384
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|Gas|w/ CCS,NA,0,1.39E-07,2.20E-08,8.82E-08,7.01E-08,5.58E-08,4.44E-08,3.53E-08,2.81E-08,-5.90E-06,-5.75E-06,-5.60E-06,-5.73E-06,-5.84E-06,-5.93E-06,-6.00E-06,-6.06E-06,3.59E-09,2.85E-09,2.27E-09
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|Gas|w/o CCS,NA,0.507073388,0.77415369,2.194666583,1.512291588,1.926377393,1.731118549,1.447527266,1.116549166,0.940989852,0.757918063,0.610500302,0.49205218,0.397002229,0.320627378,0.25931624,0.210108617,0.170599322,0.138884518,0.064800519,0.04655955
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|Non-Biomass Renewables,NA,4.91459535,5.567721412,6.556620872,7.88702223,8.874705222,10.10941398,11.70027271,13.40816728,15.01142931,16.63324465,18.41060017,20.17062085,21.51280795,23.14068446,24.80197868,26.43939148,27.8669147,29.00749085,29.59354881,30.64281608
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|Wind,NA,0.003639371,0.037336849,0.195206868,0.380574805,0.380574805,0.715782854,1.40669905,2.027016034,2.882151967,3.687389044,4.687261752,5.708667845,6.281453646,7.244413709,8.137771707,9.160207705,10.05661652,10.72813982,10.77142148,11.55724899
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|nuclear,NA,0.659000361,0.751982132,0.828216673,0.895220334,1.321595108,2.362613446,3.329256833,3.762439817,4.825332676,6.076477624,7.337745496,8.532001331,10.0077618,10.94521445,12.54364126,13.48100704,14.15968841,14.81481401,15.7261975,16.67458466
WITCH 5.0,ssp2_bau,brazil,Operating Expenditures|electricity|solar,NA,0.000986264,0.000872764,0.002875063,0.07852594,0.092388518,0.148137968,0.317025602,0.771192272,0.970509519,1.311581047,1.677068599,2.05871642,2.51882953,2.915768131,3.451519186,3.865322843,4.222133965,4.540164494,4.952089906,5.102155988
WITCH 5.0,ssp2_bau,brazil,Policy Cost|Additional Total Energy System Cost,NA,0.296857659,-1.822442002,-10.3519129,-6.951437254,-25.06254491,-18.98025239,-8.370458667,9.270432743,20.8296482,49.24550433,66.63629265,87.91170578,68.04570841,100.4858503,109.6143364,154.1677481,173.4451664,188.1418556,212.3351891,218.5095382
WITCH 5.0,ssp2_bau,brazil,Policy Cost|Default for CAV,NA,5.482496166,-6.371562106,-13.50789464,-13.86692536,-41.82912006,4.260335067,26.10192832,7.694785646,-62.57293159,-178.3541242,-332.2822588,-516.3045977,-736.9382417,-958.9281408,-1185.724322,-1409.166848,-1638.586254,-1867.032134,-2083.403843,-2293.835223
WITCH 5.0,ssp2_bau,brazil,Policy Cost|Welfare Change,NA,5.482496166,-6.371562106,-13.50789464,-13.86692536,-41.82912006,4.260335067,26.10192832,7.694785646,-62.57293159,-178.3541242,-332.2822588,-516.3045977,-736.9382417,-958.9281408,-1185.724322,-1409.166848,-1638.586254,-1867.032134,-2083.403843,-2293.835223
WITCH 5.0,ssp2_bau,brazil,Policy Cost|consumption Loss,NA,5.482496166,-6.371562106,-13.50789464,-13.86692536,-41.82912006,4.260335067,26.10192832,7.694785646,-62.57293159,-178.3541242,-332.2822588,-516.3045977,-736.9382417,-958.9281408,-1185.724322,-1409.166848,-1638.586254,-1867.032134,-2083.403843,-2293.835223
WITCH 5.0,ssp2_bau,brazil,Policy Cost|gdp Loss,NA,13.62597112,-5.920333534,-6.752479603,-5.471994865,-51.72636641,36.00092671,41.81287074,-12.74491305,-139.8407568,-331.3802183,-565.5909398,-832.5645342,-1140.742091,-1463.115167,-1785.401781,-2106.875546,-2422.758255,-2731.209573,-3025.888152,-3303.06191
WITCH 5.0,ssp2_bau,brazil,Price|Carbon|SCC,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Industry|Gases,NA,4.010685653,4.103742752,4.206414447,4.315369912,4.435043749,4.543293401,4.650045594,4.753029612,4.850806368,4.947765315,5.046133565,5.148891391,5.258735944,5.375644698,5.50260521,5.642444021,5.797864708,5.973168431,6.173634926,6.404161759
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Industry|Liquids,NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Industry|Liquids|Fossil,NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Industry|Solids,NA,1.162502424,0.878932952,0.869898146,0.628875151,0.777760071,0.767021856,0.852617152,0.955405709,1.166990876,1.151027085,1.082315585,1.004355252,0.889921079,0.784406905,0.668426739,0.563013225,0.453212513,0.378681141,0.337511365,0.343160442
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Industry|Solids|Biomass,NA,0.392175565,0.228795537,0.205255605,0.146954503,0.179647758,0.175344906,0.169723683,0.128418868,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Industry|Solids|Fossil,NA,2.469804216,2.52692084,2.594152656,2.662832838,2.734636852,2.797765018,2.851490427,2.897668908,2.935603128,2.968033128,2.996104681,3.019731931,3.041207164,3.060682127,3.078373414,3.094925338,3.110863552,3.126522784,3.1423224,3.158751043
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Industry|electricity,NA,8.107299173,6.742841659,7.684774557,7.950057912,8.273333563,8.027701407,7.552319978,6.891352699,6.553309587,6.295988811,6.058499766,5.84835486,5.745497714,5.572257069,5.494278455,5.392301185,5.307553187,5.249605529,5.240775098,5.23501986
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Residential and Commercial|Gases,NA,4.010685653,4.103742752,4.206414447,4.315369912,4.435043749,4.543293401,4.650045594,4.753029612,4.850806368,4.947765315,5.046133565,5.148891391,5.258735944,5.375644698,5.50260521,5.642444021,5.797864708,5.973168431,6.173634926,6.404161759
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Residential and Commercial|Liquids,NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Residential and Commercial|Liquids|Fossil,NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Residential and Commercial|Solids,NA,1.162502424,0.878932952,0.869898146,0.628875151,0.777760071,0.767021856,0.852617152,0.955405709,1.166990876,1.151027085,1.082315585,1.004355252,0.889921079,0.784406905,0.668426739,0.563013225,0.453212513,0.378681141,0.337511365,0.343160442
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Residential and Commercial|Solids|Biomass,NA,0.392175565,0.228795537,0.205255605,0.146954503,0.179647758,0.175344906,0.169723683,0.128418868,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Residential and Commercial|Solids|Fossil,NA,2.469804216,2.52692084,2.594152656,2.662832838,2.734636852,2.797765018,2.851490427,2.897668908,2.935603128,2.968033128,2.996104681,3.019731931,3.041207164,3.060682127,3.078373414,3.094925338,3.110863552,3.126522784,3.1423224,3.158751043
WITCH 5.0,ssp2_bau,brazil,Price|Final Energy|Residential and Commercial|electricity,NA,8.107299173,6.742841659,7.684774557,7.950057912,8.273333563,8.027701407,7.552319978,6.891352699,6.553309587,6.295988811,6.058499766,5.84835486,5.745497714,5.572257069,5.494278455,5.392301185,5.307553187,5.249605529,5.240775098,5.23501986
WITCH 5.0,ssp2_bau,brazil,Price|Final energy|Transportation|Electricity,NA,8.107299173,6.742841659,7.684774557,7.950057912,8.273333563,8.027701407,7.552319978,6.891352699,6.553309587,6.295988811,6.058499766,5.84835486,5.745497714,5.572257069,5.494278455,5.392301185,5.307553187,5.249605529,5.240775098,5.23501986
WITCH 5.0,ssp2_bau,brazil,Price|Final energy|Transportation|Liquids|Fossil,NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Primary Energy|Biomass,NA,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
WITCH 5.0,ssp2_bau,brazil,Price|Primary Energy|coal,NA,2.469804216,2.52692084,2.594152656,2.662832838,2.734636852,2.797765018,2.851490427,2.897668908,2.935603128,2.968033128,2.996104681,3.019731931,3.041207164,3.060682127,3.078373414,3.094925338,3.110863552,3.126522784,3.1423224,3.158751043
WITCH 5.0,ssp2_bau,brazil,Price|Primary Energy|gas,NA,4.010685653,4.103742752,4.206414447,4.315369912,4.435043749,4.543293401,4.650045594,4.753029612,4.850806368,4.947765315,5.046133565,5.148891391,5.258735944,5.375644698,5.50260521,5.642444021,5.797864708,5.973168431,6.173634926,6.404161759
WITCH 5.0,ssp2_bau,brazil,Price|Primary Energy|oil,NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Electricity (w/o carbon price),NA,8.107275464,6.742818827,7.684754794,7.950037356,8.273313062,8.027679621,7.552296589,6.891327956,6.553284261,6.295963124,6.058473839,5.848328751,5.745471567,5.572230803,5.494252188,5.39227487,5.307527051,5.249579562,5.240749284,5.234994027
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Gases|Fossil,NA,4.010685653,4.103742752,4.206414447,4.315369912,4.435043749,4.543293401,4.650045594,4.753029612,4.850806368,4.947765315,5.046133565,5.148891391,5.258735944,5.375644698,5.50260521,5.642444021,5.797864708,5.973168431,6.173634926,6.404161759
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Gases|Fossil (w/o carbon price),NA,4.010685653,4.103742752,4.206414447,4.315369912,4.435043749,4.543293401,4.650045594,4.753029612,4.850806368,4.947765315,5.046133565,5.148891391,5.258735944,5.375644698,5.50260521,5.642444021,5.797864708,5.973168431,6.173634926,6.404161759
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Liquids|Biomass,NA,12.21099407,12.06066723,11.91044489,11.76022259,11.61000456,11.45978151,11.30955861,11.15933584,11.00911316,10.85889057,10.70866804,10.55844557,10.40822314,10.25800075,10.10777839,9.957556056,9.807333856,9.657111655,9.506889456,9.356667258
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Liquids|Fossil,NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Liquids|Fossil (w/o carbon price),NA,3.733120003,3.492375704,4.182808065,3.535915991,7.380017073,7.846313176,8.256452529,8.633474689,9.115930055,9.754789597,10.25822719,10.74670551,11.31045998,11.75374419,12.47122297,12.96035046,13.54175356,14.01627455,14.65946307,14.89475456
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Solids|Fossil,NA,2.469804216,2.52692084,2.594152656,2.662832838,2.734636852,2.797765018,2.851490427,2.897668908,2.935603128,2.968033128,2.996104681,3.019731931,3.041207164,3.060682127,3.078373414,3.094925338,3.110863552,3.126522784,3.1423224,3.158751043
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|Solids|Fossil (w/o carbon price),NA,2.469804216,2.52692084,2.594152656,2.662832838,2.734636852,2.797765018,2.851490427,2.897668908,2.935603128,2.968033128,2.996104681,3.019731931,3.041207164,3.060682127,3.078373414,3.094925338,3.110863552,3.126522784,3.1423224,3.158751043
WITCH 5.0,ssp2_bau,brazil,Price|Secondary Energy|electricity,NA,8.107299173,6.742841659,7.684774557,7.950057912,8.273333563,8.027701407,7.552319978,6.891352699,6.553309587,6.295988811,6.058499766,5.84835486,5.745497714,5.572257069,5.494278455,5.392301185,5.307553187,5.249605529,5.240775098,5.23501986
WITCH 5.0,ssp2_bau,brazil,Primary Energy,EJ/yr,7.248451227,8.54231564,9.7754168,9.514558186,10.76332857,11.58134098,12.75491308,14.24572117,15.93156261,17.84274973,19.76365166,21.68696801,23.49413286,25.17511818,26.68286156,27.96469469,29.03486335,29.99754349,30.61405958,31.17164613
WITCH 5.0,ssp2_bau,brazil,Primary Energy over Output in MER,NA,6.563776033,6.34791384,6.754537452,6.59032794,6.480908788,6.366111462,6.168502227,5.951171166,5.733869722,5.520849556,5.293468063,5.077065743,4.850794081,4.634575232,4.422124866,4.215653519,4.016024851,3.834425743,3.640479113,3.466027009
WITCH 5.0,ssp2_bau,brazil,Primary Energy over Output in PPP,NA,2.861359028,2.767257823,2.944518007,2.87293385,2.825234557,2.775190746,2.689046587,2.594305056,2.499576435,2.40671416,2.307591325,2.213254661,2.114615637,2.020358955,1.927745073,1.837737637,1.750713142,1.671548307,1.587000794,1.510951566
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Biomass,NA,1.164276621,1.493021383,1.820417239,2.641418278,1.953362456,1.855217141,1.507760365,1.10372305,0.67873462,0.660426109,0.69201784,0.735561301,0.830961761,0.925678437,1.081882618,1.270429393,1.560842151,1.820849042,1.980316195,1.842797279
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Biomass|Modern,NA,0.294379877,0.673189473,0.923655217,1.71392776,1.113834413,1.077075221,0.895743808,0.765386703,0.67873462,0.660426109,0.69201784,0.735561301,0.830961761,0.925678437,1.081882618,1.270429393,1.560842151,1.820849042,1.980316195,1.842797279
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Biomass|Traditional,NA,0.869896744,0.81983191,0.896762022,0.927490518,0.839528043,0.778141919,0.612016557,0.338336347,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Biomass|w/ CCS,NA,9.01E-07,7.10E-07,5.60E-07,4.41E-07,3.48E-07,2.74E-07,2.16E-07,1.71E-07,1.35E-07,1.06E-07,8.38E-08,6.61E-08,5.21E-08,4.11E-08,3.25E-08,2.56E-08,2.02E-08,1.60E-08,1.26E-08,9.94E-09
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Biomass|w/o CCS,NA,1.16427572,1.493020672,1.820416679,2.641417836,1.953362108,1.855216866,1.507760148,1.103722879,0.678734486,0.660426003,0.692017757,0.735561235,0.830961709,0.925678395,1.081882585,1.270429368,1.56084213,1.820849026,1.980316183,1.842797269
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Fossil,NA,4.82403305,5.541156389,6.458067734,4.983164723,6.633808044,6.972502225,7.625707873,8.490477675,9.70207916,10.6831559,11.52503792,12.34334592,13.1609857,13.72473772,13.99833911,14.0817681,13.98708437,13.96200002,13.89175857,13.92367319
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Fossil|w/ CCS,NA,2.86E-06,4.29E-14,2.01E-06,4.24E-14,3.84E-14,4.19E-14,4.16E-14,3.78E-14,4.11E-14,6.59E-08,5.21E-08,4.11E-08,3.25E-08,2.57E-08,2.03E-08,1.60E-08,1.27E-08,3.90E-14,3.88E-14,3.86E-14
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Fossil|w/o CCS,NA,4.824030186,5.541156389,6.45806572,4.983164723,6.633808044,6.972502225,7.625707873,8.490477675,9.70207916,10.68315583,11.52503787,12.34334588,13.16098567,13.72473769,13.99833909,14.08176809,13.98708436,13.96200002,13.89175857,13.92367319
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Hydro,NA,1.2143466,1.445452608,1.366479826,1.62562214,1.861033159,2.065001304,2.241726269,2.394846813,2.52751568,2.642464516,2.742060112,2.828353137,2.903120361,2.967901236,3.024029598,3.072661127,3.114797145,3.151305229,3.18293708,3.210343995
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Non-Biomass Renewables,NA,1.216273812,1.455471722,1.441370407,1.834413764,2.101319128,2.631657432,3.462890922,4.483733706,5.344821109,6.247015063,7.24656892,8.26042873,9.091405455,10.06774205,11.06560769,12.01678011,12.83754049,13.50682544,13.95742051,14.53607911
WITCH 5.0,ssp2_bau,brazil,Primary Energy|Wind,NA,0.001362335,0.009453601,0.073730365,0.183311502,0.183312406,0.432890878,0.913502013,1.311231134,1.84047419,2.306685608,2.863112254,3.431029971,3.749278085,4.284288637,4.738790056,5.250998267,5.693926011,6.025403904,6.04722622,6.435199179
WITCH 5.0,ssp2_bau,brazil,Primary Energy|coal,NA,0.54459684,0.589002546,0.701710061,0.625850782,0.597038173,0.540535722,0.515110047,0.469948892,0.447468558,0.417999663,0.390999028,0.366199183,0.343357135,0.318583127,0.299623803,0.281999567,0.265585038,0.250269278,0.237591374,0.223943187
WITCH 5.0,ssp2_bau,brazil,Primary Energy|coal|w/ CCS,NA,2.31E-06,3.55E-14,1.67E-06,3.50E-14,3.48E-14,3.46E-14,3.44E-14,3.42E-14,3.40E-14,3.38E-14,3.37E-14,3.35E-14,3.33E-14,3.31E-14,3.29E-14,3.27E-14,3.26E-14,3.24E-14,3.22E-14,3.20E-14
WITCH 5.0,ssp2_bau,brazil,Primary Energy|coal|w/o CCS,NA,0.544594527,0.589002546,0.701708391,0.625850782,0.597038173,0.540535722,0.515110047,0.469948892,0.447468558,0.417999663,0.390999028,0.366199183,0.343357135,0.318583127,0.299623803,0.281999567,0.265585038,0.250269278,0.237591374,0.223943187
WITCH 5.0,ssp2_bau,brazil,Primary Energy|gas,NA,0.651669645,1.002904224,1.472584089,1.067297767,1.320067513,1.396927151,1.494782017,1.619714844,1.841620768,2.05972287,2.295153548,2.520022919,2.749419569,2.926825606,3.170104382,3.331970523,3.44030309,3.523214789,3.575607013,3.647497408
WITCH 5.0,ssp2_bau,brazil,Primary Energy|gas|Hydrogen,NA,0.000125676,0.000109455,7.82E-05,5.22E-05,5.51E-05,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15,7.20E-15
WITCH 5.0,ssp2_bau,brazil,Primary Energy|gas|w/ CCS,NA,5.51E-07,7.44E-15,3.44E-07,7.33E-15,3.60E-15,7.22E-15,7.17E-15,3.60E-15,7.07E-15,6.59E-08,5.21E-08,4.11E-08,3.25E-08,2.57E-08,2.03E-08,1.60E-08,1.27E-08,6.63E-15,6.59E-15,6.55E-15
WITCH 5.0,ssp2_bau,brazil,Primary Energy|gas|w/o CCS,NA,0.651669093,1.002904224,1.472583746,1.067297767,1.320067513,1.396927151,1.494782017,1.619714844,1.841620768,2.059722804,2.295153496,2.520022878,2.749419537,2.926825581,3.170104362,3.331970507,3.440303078,3.523214789,3.575607013,3.647497408
WITCH 5.0,ssp2_bau,brazil,Primary Energy|nuclear,NA,0.043867744,0.052666146,0.055561421,0.055561421,0.074838938,0.121964184,0.15855392,0.167786735,0.205927725,0.252152657,0.300026976,0.347632065,0.41077994,0.456959975,0.537032147,0.595717083,0.649396338,0.707868993,0.784564301,0.869096541
WITCH 5.0,ssp2_bau,brazil,Primary Energy|oil,NA,3.627766566,3.949249618,4.283773583,3.290016175,4.716702358,5.035039352,5.615815809,6.400813939,7.412989834,8.205433366,8.838885347,9.457123817,10.068209,10.47932899,10.52861092,10.46779801,10.28119624,10.18851595,10.07856018,10.0522326
WITCH 5.0,ssp2_bau,brazil,Primary Energy|oil|electricity,NA,0.083439248,0.109882848,0.16497458,0.161634615,0.128607727,0.102329241,0.081420252,0.064783608,0.051546339,0.041013848,0.032633466,0.025965452,0.020659917,0.016438465,0.013079585,0.010407026,0.006894536,0.004681049,0.0017737,0.001411279
WITCH 5.0,ssp2_bau,brazil,Primary Energy|oil|w/o CCS,NA,3.627766566,3.949249618,4.283773583,3.290016175,4.716702358,5.035039352,5.615815809,6.400813939,7.412989834,8.205433366,8.838885347,9.457123817,10.068209,10.47932899,10.52861092,10.46779801,10.28119624,10.18851595,10.07856018,10.0522326
WITCH 5.0,ssp2_bau,brazil,Primary Energy|solar,NA,0.000564877,0.000565514,0.001160216,0.025480122,0.056973563,0.133765251,0.30766264,0.777655759,0.976831239,1.297864939,1.641396554,2.001045621,2.43900701,2.815552178,3.302788036,3.693120714,4.028817335,4.330116303,4.727257211,4.890535935
WITCH 5.0,ssp2_bau,brazil,Resource cost|Average Extraction|coal,NA,2.469804216,2.52692084,2.594152656,2.662832838,2.734636852,2.797765018,2.851490427,2.897668908,2.935603128,2.968033128,2.996104681,3.019731931,3.041207164,3.060682127,3.078373414,3.094925338,3.110863552,3.126522784,3.1423224,3.158751043
WITCH 5.0,ssp2_bau,brazil,Resource cost|Average Extraction|gas,NA,5.399574542,5.492631641,5.595303336,5.704258801,5.823932638,5.932182289,6.038934483,6.1419185,6.239695257,6.336654204,6.435022454,6.53778028,6.647624833,6.764533587,6.891494099,7.03133291,7.186753596,7.36205732,7.562523815,7.793050648
WITCH 5.0,ssp2_bau,brazil,Resource cumulative|Extraction|Oil|Conventional,NA,0,17.60730546,37.4367174,58.73122133,77.76856821,97.82359478,118.5307819,139.2141425,159.2205384,177.6023147,192.8695278,206.4471486,219.1802048,231.5692473,243.905713,256.3630044,268.8053725,281.5741906,294.6421781,307.9872977
