,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
60830,2035,2030,CHA,ICEV-g,3.5t,182
60831,2040,2030,CHA,ICEV-g,3.5t,154
60832,2045,2030,CHA,ICEV-g,3.5t,23
60833,2050,2030,CHA,ICEV-g,3.5t,0
60840,2035,2030,CHA,ICEV-d,3.5t,0
60841,2040,2030,CHA,ICEV-d,3.5t,0
60842,2045,2030,CHA,ICEV-d,3.5t,0
60843,2050,2030,CHA,ICEV-d,3.5t,0
60850,2035,2030,CHA,ICEV-g,3.5t,0
60851,2040,2030,CHA,ICEV-g,3.5t,0
60852,2045,2030,CHA,ICEV-g,3.5t,0
60853,2050,2030,CHA,ICEV-g,3.5t,0
60860,2035,2030,CHA,BEV,3.5t,1123
60861,2040,2030,CHA,BEV,3.5t,950
60862,2045,2030,CHA,BEV,3.5t,143
60863,2050,2030,CHA,BEV,3.5t,0
60870,2035,2030,CHA,FCEV,3.5t,1082
60871,2040,2030,CHA,FCEV,3.5t,915
60872,2045,2030,CHA,FCEV,3.5t,138
60873,2050,2030,CHA,FCEV,3.5t,0
60880,2035,2030,CHA,ICEV-d,3.5t,161932
60881,2040,2030,CHA,ICEV-d,3.5t,136988
60882,2045,2030,CHA,ICEV-d,3.5t,20702
60883,2050,2030,CHA,ICEV-d,3.5t,0
60890,2035,2030,CHA,ICEV-g,3.5t,1627
60891,2040,2030,CHA,ICEV-g,3.5t,1376
60892,2045,2030,CHA,ICEV-g,3.5t,208
60893,2050,2030,CHA,ICEV-g,3.5t,0
60900,2035,2030,CHA,BEV,3.5t,0
60901,2040,2030,CHA,BEV,3.5t,0
60902,2045,2030,CHA,BEV,3.5t,0
60903,2050,2030,CHA,BEV,3.5t,0
60910,2035,2030,CHA,FCEV,3.5t,0
60911,2040,2030,CHA,FCEV,3.5t,0
60912,2045,2030,CHA,FCEV,3.5t,0
60913,2050,2030,CHA,FCEV,3.5t,0
60920,2035,2030,CHA,ICEV-d,3.5t,1
60921,2040,2030,CHA,ICEV-d,3.5t,1
60922,2045,2030,CHA,ICEV-d,3.5t,0
60923,2050,2030,CHA,ICEV-d,3.5t,0
60930,2035,2030,CHA,ICEV-g,3.5t,0
60931,2040,2030,CHA,ICEV-g,3.5t,0
60932,2045,2030,CHA,ICEV-g,3.5t,0
60933,2050,2030,CHA,ICEV-g,3.5t,0
60940,2035,2030,CHA,BEV,7.5t,0
60941,2040,2030,CHA,BEV,7.5t,0
60942,2045,2030,CHA,BEV,7.5t,0
60943,2050,2030,CHA,BEV,7.5t,0
60950,2035,2030,CHA,FCEV,7.5t,0
60951,2040,2030,CHA,FCEV,7.5t,0
60952,2045,2030,CHA,FCEV,7.5t,0
60953,2050,2030,CHA,FCEV,7.5t,0
60960,2035,2030,CHA,ICEV-d,7.5t,44
60961,2040,2030,CHA,ICEV-d,7.5t,38
60962,2045,2030,CHA,ICEV-d,7.5t,5
60963,2050,2030,CHA,ICEV-d,7.5t,0
60970,2035,2030,CHA,ICEV-g,7.5t,0
60971,2040,2030,CHA,ICEV-g,7.5t,0
60972,2045,2030,CHA,ICEV-g,7.5t,0
60973,2050,2030,CHA,ICEV-g,7.5t,0
60980,2035,2030,CHA,BEV,7.5t,0
60981,2040,2030,CHA,BEV,7.5t,0
60982,2045,2030,CHA,BEV,7.5t,0
60983,2050,2030,CHA,BEV,7.5t,0
60990,2035,2030,CHA,FCEV,7.5t,0
60991,2040,2030,CHA,FCEV,7.5t,0
60992,2045,2030,CHA,FCEV,7.5t,0
60993,2050,2030,CHA,FCEV,7.5t,0
61000,2035,2030,CHA,ICEV-d,7.5t,0
61001,2040,2030,CHA,ICEV-d,7.5t,0
61002,2045,2030,CHA,ICEV-d,7.5t,0
61003,2050,2030,CHA,ICEV-d,7.5t,0
61010,2035,2030,CHA,ICEV-g,7.5t,0
61011,2040,2030,CHA,ICEV-g,7.5t,0
61012,2045,2030,CHA,ICEV-g,7.5t,0
61013,2050,2030,CHA,ICEV-g,7.5t,0
61020,2035,2030,CHA,BEV,18t,48
61021,2040,2030,CHA,BEV,18t,41
61022,2045,2030,CHA,BEV,18t,6
61023,2050,2030,CHA,BEV,18t,0
61030,2035,2030,CHA,FCEV,18t,37
61031,2040,2030,CHA,FCEV,18t,31
61032,2045,2030,CHA,FCEV,18t,4
61033,2050,2030,CHA,FCEV,18t,0
61040,2035,2030,CHA,ICEV-d,18t,11893
61041,2040,2030,CHA,ICEV-d,18t,10061
61042,2045,2030,CHA,ICEV-d,18t,1520
61043,2050,2030,CHA,ICEV-d,18t,0
61050,2035,2030,CHA,ICEV-g,18t,271
61051,2040,2030,CHA,ICEV-g,18t,229
61052,2045,2030,CHA,ICEV-g,18t,34
61053,2050,2030,CHA,ICEV-g,18t,0
61060,2035,2030,CHA,BEV,18t,57
61061,2040,2030,CHA,BEV,18t,48
61062,2045,2030,CHA,BEV,18t,7
61063,2050,2030,CHA,BEV,18t,0
61070,2035,2030,CHA,FCEV,18t,43
61071,2040,2030,CHA,FCEV,18t,36
61072,2045,2030,CHA,FCEV,18t,5
61073,2050,2030,CHA,FCEV,18t,0
61080,2035,2030,CHA,ICEV-d,18t,16787
61081,2040,2030,CHA,ICEV-d,18t,14202
61082,2045,2030,CHA,ICEV-d,18t,2146
61083,2050,2030,CHA,ICEV-d,18t,0
61090,2035,2030,CHA,ICEV-g,18t,466
61091,2040,2030,CHA,ICEV-g,18t,394
61092,2045,2030,CHA,ICEV-g,18t,59
61093,2050,2030,CHA,ICEV-g,18t,0
61300,2035,2031,CHA,BEV,3.5t,211
61301,2040,2031,CHA,BEV,3.5t,190
61302,2045,2031,CHA,BEV,3.5t,72
61303,2050,2031,CHA,BEV,3.5t,0
61310,2035,2031,CHA,FCEV,3.5t,208
61311,2040,2031,CHA,FCEV,3.5t,187
61312,2045,2031,CHA,FCEV,3.5t,71
61313,2050,2031,CHA,FCEV,3.5t,0
61320,2035,2031,CHA,ICEV-d,3.5t,21682
61321,2040,2031,CHA,ICEV-d,3.5t,19504
61322,2045,2031,CHA,ICEV-d,3.5t,7478
61323,2050,2031,CHA,ICEV-d,3.5t,0
61330,2035,2031,CHA,ICEV-g,3.5t,262
61331,2040,2031,CHA,ICEV-g,3.5t,236
61332,2045,2031,CHA,ICEV-g,3.5t,90
61333,2050,2031,CHA,ICEV-g,3.5t,0
61340,2035,2031,CHA,ICEV-d,3.5t,0
61341,2040,2031,CHA,ICEV-d,3.5t,0
61342,2045,2031,CHA,ICEV-d,3.5t,0
61343,2050,2031,CHA,ICEV-d,3.5t,0
61350,2035,2031,CHA,ICEV-g,3.5t,0
61351,2040,2031,CHA,ICEV-g,3.5t,0
61352,2045,2031,CHA,ICEV-g,3.5t,0
61353,2050,2031,CHA,ICEV-g,3.5t,0
61360,2035,2031,CHA,BEV,3.5t,2002
61361,2040,2031,CHA,BEV,3.5t,1801
61362,2045,2031,CHA,BEV,3.5t,690
61363,2050,2031,CHA,BEV,3.5t,0
61370,2035,2031,CHA,FCEV,3.5t,1970
61371,2040,2031,CHA,FCEV,3.5t,1772
61372,2045,2031,CHA,FCEV,3.5t,679
61373,2050,2031,CHA,FCEV,3.5t,0
61380,2035,2031,CHA,ICEV-d,3.5t,233096
61381,2040,2031,CHA,ICEV-d,3.5t,209682
61382,2045,2031,CHA,ICEV-d,3.5t,80400
61383,2050,2031,CHA,ICEV-d,3.5t,0
61390,2035,2031,CHA,ICEV-g,3.5t,2597
61391,2040,2031,CHA,ICEV-g,3.5t,2336
61392,2045,2031,CHA,ICEV-g,3.5t,895
61393,2050,2031,CHA,ICEV-g,3.5t,0
61400,2035,2031,CHA,BEV,3.5t,0
61401,2040,2031,CHA,BEV,3.5t,0
61402,2045,2031,CHA,BEV,3.5t,0
61403,2050,2031,CHA,BEV,3.5t,0
61410,2035,2031,CHA,FCEV,3.5t,0
61411,2040,2031,CHA,FCEV,3.5t,0
61412,2045,2031,CHA,FCEV,3.5t,0
61413,2050,2031,CHA,FCEV,3.5t,0
61420,2035,2031,CHA,ICEV-d,3.5t,2
61421,2040,2031,CHA,ICEV-d,3.5t,2
61422,2045,2031,CHA,ICEV-d,3.5t,0
61423,2050,2031,CHA,ICEV-d,3.5t,0
61430,2035,2031,CHA,ICEV-g,3.5t,0
61431,2040,2031,CHA,ICEV-g,3.5t,0
61432,2045,2031,CHA,ICEV-g,3.5t,0
61433,2050,2031,CHA,ICEV-g,3.5t,0
61440,2035,2031,CHA,BEV,7.5t,0
61441,2040,2031,CHA,BEV,7.5t,0
61442,2045,2031,CHA,BEV,7.5t,0
61443,2050,2031,CHA,BEV,7.5t,0
61450,2035,2031,CHA,FCEV,7.5t,0
61451,2040,2031,CHA,FCEV,7.5t,0
61452,2045,2031,CHA,FCEV,7.5t,0
61453,2050,2031,CHA,FCEV,7.5t,0
61460,2035,2031,CHA,ICEV-d,7.5t,59
61461,2040,2031,CHA,ICEV-d,7.5t,53
61462,2045,2031,CHA,ICEV-d,7.5t,20
61463,2050,2031,CHA,ICEV-d,7.5t,0
61470,2035,2031,CHA,ICEV-g,7.5t,0
61471,2040,2031,CHA,ICEV-g,7.5t,0
61472,2045,2031,CHA,ICEV-g,7.5t,0
61473,2050,2031,CHA,ICEV-g,7.5t,0
61480,2035,2031,CHA,BEV,7.5t,0
61481,2040,2031,CHA,BEV,7.5t,0
61482,2045,2031,CHA,BEV,7.5t,0
61483,2050,2031,CHA,BEV,7.5t,0
61490,2035,2031,CHA,FCEV,7.5t,0
61491,2040,2031,CHA,FCEV,7.5t,0
61492,2045,2031,CHA,FCEV,7.5t,0
61493,2050,2031,CHA,FCEV,7.5t,0
61500,2035,2031,CHA,ICEV-d,7.5t,1
61501,2040,2031,CHA,ICEV-d,7.5t,1
61502,2045,2031,CHA,ICEV-d,7.5t,0
61503,2050,2031,CHA,ICEV-d,7.5t,0
61510,2035,2031,CHA,ICEV-g,7.5t,0
61511,2040,2031,CHA,ICEV-g,7.5t,0
61512,2045,2031,CHA,ICEV-g,7.5t,0
61513,2050,2031,CHA,ICEV-g,7.5t,0
61520,2035,2031,CHA,BEV,18t,88
61521,2040,2031,CHA,BEV,18t,79
61522,2045,2031,CHA,BEV,18t,30
61523,2050,2031,CHA,BEV,18t,0
61530,2035,2031,CHA,FCEV,18t,69
61531,2040,2031,CHA,FCEV,18t,62
61532,2045,2031,CHA,FCEV,18t,24
61533,2050,2031,CHA,FCEV,18t,0
61540,2035,2031,CHA,ICEV-d,18t,17069
61541,2040,2031,CHA,ICEV-d,18t,15354
61542,2045,2031,CHA,ICEV-d,18t,5887
61543,2050,2031,CHA,ICEV-d,18t,0
61550,2035,2031,CHA,ICEV-g,18t,439
61551,2040,2031,CHA,ICEV-g,18t,395
61552,2045,2031,CHA,ICEV-g,18t,151
61553,2050,2031,CHA,ICEV-g,18t,0
61560,2035,2031,CHA,BEV,18t,123
61561,2040,2031,CHA,BEV,18t,111
61562,2045,2031,CHA,BEV,18t,42
61563,2050,2031,CHA,BEV,18t,0
61570,2035,2031,CHA,FCEV,18t,98
61571,2040,2031,CHA,FCEV,18t,88
61572,2045,2031,CHA,FCEV,18t,33
61573,2050,2031,CHA,FCEV,18t,0
61580,2035,2031,CHA,ICEV-d,18t,26087
61581,2040,2031,CHA,ICEV-d,18t,23466
61582,2045,2031,CHA,ICEV-d,18t,8998
61583,2050,2031,CHA,ICEV-d,18t,0
61590,2035,2031,CHA,ICEV-g,18t,828
61591,2040,2031,CHA,ICEV-g,18t,745
61592,2045,2031,CHA,ICEV-g,18t,285
61593,2050,2031,CHA,ICEV-g,18t,0
61800,2035,2032,CHA,BEV,3.5t,234
61801,2040,2032,CHA,BEV,3.5t,219
61802,2045,2032,CHA,BEV,3.5t,121
61803,2050,2032,CHA,BEV,3.5t,0
61810,2035,2032,CHA,FCEV,3.5t,232
61811,2040,2032,CHA,FCEV,3.5t,218
61812,2045,2032,CHA,FCEV,3.5t,120
61813,2050,2032,CHA,FCEV,3.5t,0
61820,2035,2032,CHA,ICEV-d,3.5t,20793
61821,2040,2032,CHA,ICEV-d,3.5t,19508
61822,2045,2032,CHA,ICEV-d,3.5t,10773
61823,2050,2032,CHA,ICEV-d,3.5t,0
61830,2035,2032,CHA,ICEV-g,3.5t,272
61831,2040,2032,CHA,ICEV-g,3.5t,255
61832,2045,2032,CHA,ICEV-g,3.5t,141
61833,2050,2032,CHA,ICEV-g,3.5t,0
61840,2035,2032,CHA,ICEV-d,3.5t,0
61841,2040,2032,CHA,ICEV-d,3.5t,0
61842,2045,2032,CHA,ICEV-d,3.5t,0
61843,2050,2032,CHA,ICEV-d,3.5t,0
61850,2035,2032,CHA,ICEV-g,3.5t,0
61851,2040,2032,CHA,ICEV-g,3.5t,0
61852,2045,2032,CHA,ICEV-g,3.5t,0
61853,2050,2032,CHA,ICEV-g,3.5t,0
61860,2035,2032,CHA,BEV,3.5t,2472
61861,2040,2032,CHA,BEV,3.5t,2319
61862,2045,2032,CHA,BEV,3.5t,1281
61863,2050,2032,CHA,BEV,3.5t,0
61870,2035,2032,CHA,FCEV,3.5t,2462
61871,2040,2032,CHA,FCEV,3.5t,2310
61872,2045,2032,CHA,FCEV,3.5t,1275
61873,2050,2032,CHA,FCEV,3.5t,0
61880,2035,2032,CHA,ICEV-d,3.5t,241163
61881,2040,2032,CHA,ICEV-d,3.5t,226265
61882,2045,2032,CHA,ICEV-d,3.5t,124958
61883,2050,2032,CHA,ICEV-d,3.5t,0
61890,2035,2032,CHA,ICEV-g,3.5t,2946
61891,2040,2032,CHA,ICEV-g,3.5t,2764
61892,2045,2032,CHA,ICEV-g,3.5t,1526
61893,2050,2032,CHA,ICEV-g,3.5t,0
61900,2035,2032,CHA,BEV,3.5t,0
61901,2040,2032,CHA,BEV,3.5t,0
61902,2045,2032,CHA,BEV,3.5t,0
61903,2050,2032,CHA,BEV,3.5t,0
61910,2035,2032,CHA,FCEV,3.5t,0
61911,2040,2032,CHA,FCEV,3.5t,0
61912,2045,2032,CHA,FCEV,3.5t,0
61913,2050,2032,CHA,FCEV,3.5t,0
61920,2035,2032,CHA,ICEV-d,3.5t,2
61921,2040,2032,CHA,ICEV-d,3.5t,2
61922,2045,2032,CHA,ICEV-d,3.5t,1
61923,2050,2032,CHA,ICEV-d,3.5t,0
61930,2035,2032,CHA,ICEV-g,3.5t,0
61931,2040,2032,CHA,ICEV-g,3.5t,0
61932,2045,2032,CHA,ICEV-g,3.5t,0
61933,2050,2032,CHA,ICEV-g,3.5t,0
61940,2035,2032,CHA,BEV,7.5t,0
61941,2040,2032,CHA,BEV,7.5t,0
61942,2045,2032,CHA,BEV,7.5t,0
61943,2050,2032,CHA,BEV,7.5t,0
61950,2035,2032,CHA,FCEV,7.5t,0
61951,2040,2032,CHA,FCEV,7.5t,0
61952,2045,2032,CHA,FCEV,7.5t,0
61953,2050,2032,CHA,FCEV,7.5t,0
61960,2035,2032,CHA,ICEV-d,7.5t,57
61961,2040,2032,CHA,ICEV-d,7.5t,53
61962,2045,2032,CHA,ICEV-d,7.5t,29
61963,2050,2032,CHA,ICEV-d,7.5t,0
61970,2035,2032,CHA,ICEV-g,7.5t,0
61971,2040,2032,CHA,ICEV-g,7.5t,0
61972,2045,2032,CHA,ICEV-g,7.5t,0
61973,2050,2032,CHA,ICEV-g,7.5t,0
61980,2035,2032,CHA,BEV,7.5t,0
61981,2040,2032,CHA,BEV,7.5t,0
61982,2045,2032,CHA,BEV,7.5t,0
61983,2050,2032,CHA,BEV,7.5t,0
61990,2035,2032,CHA,FCEV,7.5t,0
61991,2040,2032,CHA,FCEV,7.5t,0
61992,2045,2032,CHA,FCEV,7.5t,0
61993,2050,2032,CHA,FCEV,7.5t,0
62000,2035,2032,CHA,ICEV-d,7.5t,1
62001,2040,2032,CHA,ICEV-d,7.5t,1
62002,2045,2032,CHA,ICEV-d,7.5t,0
62003,2050,2032,CHA,ICEV-d,7.5t,0
62010,2035,2032,CHA,ICEV-g,7.5t,0
62011,2040,2032,CHA,ICEV-g,7.5t,0
62012,2045,2032,CHA,ICEV-g,7.5t,0
62013,2050,2032,CHA,ICEV-g,7.5t,0
62020,2035,2032,CHA,BEV,18t,110
62021,2040,2032,CHA,BEV,18t,103
62022,2045,2032,CHA,BEV,18t,57
62023,2050,2032,CHA,BEV,18t,0
62030,2035,2032,CHA,FCEV,18t,89
62031,2040,2032,CHA,FCEV,18t,83
62032,2045,2032,CHA,FCEV,18t,46
62033,2050,2032,CHA,FCEV,18t,0
62040,2035,2032,CHA,ICEV-d,18t,17607
62041,2040,2032,CHA,ICEV-d,18t,16520
62042,2045,2032,CHA,ICEV-d,18t,9123
62043,2050,2032,CHA,ICEV-d,18t,0
62050,2035,2032,CHA,ICEV-g,18t,505
62051,2040,2032,CHA,ICEV-g,18t,474
62052,2045,2032,CHA,ICEV-g,18t,261
62053,2050,2032,CHA,ICEV-g,18t,0
62060,2035,2032,CHA,BEV,18t,169
62061,2040,2032,CHA,BEV,18t,159
62062,2045,2032,CHA,BEV,18t,88
62063,2050,2032,CHA,BEV,18t,0
62070,2035,2032,CHA,FCEV,18t,137
62071,2040,2032,CHA,FCEV,18t,129
62072,2045,2032,CHA,FCEV,18t,71
62073,2050,2032,CHA,FCEV,18t,0
62080,2035,2032,CHA,ICEV-d,18t,28945
62081,2040,2032,CHA,ICEV-d,18t,27157
62082,2045,2032,CHA,ICEV-d,18t,14997
62083,2050,2032,CHA,ICEV-d,18t,0
62090,2035,2032,CHA,ICEV-g,18t,1017
62091,2040,2032,CHA,ICEV-g,18t,954
62092,2045,2032,CHA,ICEV-g,18t,527
62093,2050,2032,CHA,ICEV-g,18t,0
62300,2035,2033,CHA,BEV,3.5t,259
62301,2040,2033,CHA,BEV,3.5t,250
62302,2045,2033,CHA,BEV,3.5t,170
62303,2050,2033,CHA,BEV,3.5t,0
62310,2035,2033,CHA,FCEV,3.5t,259
62311,2040,2033,CHA,FCEV,3.5t,250
62312,2045,2033,CHA,FCEV,3.5t,170
62313,2050,2033,CHA,FCEV,3.5t,0
62320,2035,2033,CHA,ICEV-d,3.5t,19930
62321,2040,2033,CHA,ICEV-d,3.5t,19229
62322,2045,2033,CHA,ICEV-d,3.5t,13045
62323,2050,2033,CHA,ICEV-d,3.5t,0
62330,2035,2033,CHA,ICEV-g,3.5t,284
62331,2040,2033,CHA,ICEV-g,3.5t,274
62332,2045,2033,CHA,ICEV-g,3.5t,186
62333,2050,2033,CHA,ICEV-g,3.5t,0
62340,2035,2033,CHA,ICEV-d,3.5t,0
62341,2040,2033,CHA,ICEV-d,3.5t,0
62342,2045,2033,CHA,ICEV-d,3.5t,0
62343,2050,2033,CHA,ICEV-d,3.5t,0
62350,2035,2033,CHA,ICEV-g,3.5t,0
62351,2040,2033,CHA,ICEV-g,3.5t,0
62352,2045,2033,CHA,ICEV-g,3.5t,0
62353,2050,2033,CHA,ICEV-g,3.5t,0
62360,2035,2033,CHA,BEV,3.5t,2989
62361,2040,2033,CHA,BEV,3.5t,2884
62362,2045,2033,CHA,BEV,3.5t,1957
62363,2050,2033,CHA,BEV,3.5t,0
62370,2035,2033,CHA,FCEV,3.5t,2997
62371,2040,2033,CHA,FCEV,3.5t,2891
62372,2045,2033,CHA,FCEV,3.5t,1961
62373,2050,2033,CHA,FCEV,3.5t,0
62380,2035,2033,CHA,ICEV-d,3.5t,250718
62381,2040,2033,CHA,ICEV-d,3.5t,241901
62382,2045,2033,CHA,ICEV-d,3.5t,164115
62383,2050,2033,CHA,ICEV-d,3.5t,0
62390,2035,2033,CHA,ICEV-g,3.5t,3329
62391,2040,2033,CHA,ICEV-g,3.5t,3212
62392,2045,2033,CHA,ICEV-g,3.5t,2179
62393,2050,2033,CHA,ICEV-g,3.5t,0
62400,2035,2033,CHA,BEV,3.5t,0
62401,2040,2033,CHA,BEV,3.5t,0
62402,2045,2033,CHA,BEV,3.5t,0
62403,2050,2033,CHA,BEV,3.5t,0
62410,2035,2033,CHA,FCEV,3.5t,0
62411,2040,2033,CHA,FCEV,3.5t,0
62412,2045,2033,CHA,FCEV,3.5t,0
62413,2050,2033,CHA,FCEV,3.5t,0
62420,2035,2033,CHA,ICEV-d,3.5t,3
62421,2040,2033,CHA,ICEV-d,3.5t,3
62422,2045,2033,CHA,ICEV-d,3.5t,2
62423,2050,2033,CHA,ICEV-d,3.5t,0
62430,2035,2033,CHA,ICEV-g,3.5t,0
62431,2040,2033,CHA,ICEV-g,3.5t,0
62432,2045,2033,CHA,ICEV-g,3.5t,0
62433,2050,2033,CHA,ICEV-g,3.5t,0
62440,2035,2033,CHA,BEV,7.5t,0
62441,2040,2033,CHA,BEV,7.5t,0
62442,2045,2033,CHA,BEV,7.5t,0
62443,2050,2033,CHA,BEV,7.5t,0
62450,2035,2033,CHA,FCEV,7.5t,0
62451,2040,2033,CHA,FCEV,7.5t,0
62452,2045,2033,CHA,FCEV,7.5t,0
62453,2050,2033,CHA,FCEV,7.5t,0
62460,2035,2033,CHA,ICEV-d,7.5t,54
62461,2040,2033,CHA,ICEV-d,7.5t,52
62462,2045,2033,CHA,ICEV-d,7.5t,35
62463,2050,2033,CHA,ICEV-d,7.5t,0
62470,2035,2033,CHA,ICEV-g,7.5t,1
62471,2040,2033,CHA,ICEV-g,7.5t,0
62472,2045,2033,CHA,ICEV-g,7.5t,0
62473,2050,2033,CHA,ICEV-g,7.5t,0
62480,2035,2033,CHA,BEV,7.5t,0
62481,2040,2033,CHA,BEV,7.5t,0
62482,2045,2033,CHA,BEV,7.5t,0
62483,2050,2033,CHA,BEV,7.5t,0
62490,2035,2033,CHA,FCEV,7.5t,0
62491,2040,2033,CHA,FCEV,7.5t,0
62492,2045,2033,CHA,FCEV,7.5t,0
62493,2050,2033,CHA,FCEV,7.5t,0
62500,2035,2033,CHA,ICEV-d,7.5t,1
62501,2040,2033,CHA,ICEV-d,7.5t,1
62502,2045,2033,CHA,ICEV-d,7.5t,0
62503,2050,2033,CHA,ICEV-d,7.5t,0
62510,2035,2033,CHA,ICEV-g,7.5t,0
62511,2040,2033,CHA,ICEV-g,7.5t,0
62512,2045,2033,CHA,ICEV-g,7.5t,0
62513,2050,2033,CHA,ICEV-g,7.5t,0
62520,2035,2033,CHA,BEV,18t,133
62521,2040,2033,CHA,BEV,18t,128
62522,2045,2033,CHA,BEV,18t,87
62523,2050,2033,CHA,BEV,18t,0
62530,2035,2033,CHA,FCEV,18t,109
62531,2040,2033,CHA,FCEV,18t,105
62532,2045,2033,CHA,FCEV,18t,71
62533,2050,2033,CHA,FCEV,18t,0
62540,2035,2033,CHA,ICEV-d,18t,18252
62541,2040,2033,CHA,ICEV-d,18t,17610
62542,2045,2033,CHA,ICEV-d,18t,11947
62543,2050,2033,CHA,ICEV-d,18t,0
62550,2035,2033,CHA,ICEV-g,18t,576
62551,2040,2033,CHA,ICEV-g,18t,556
62552,2045,2033,CHA,ICEV-g,18t,377
62553,2050,2033,CHA,ICEV-g,18t,0
62560,2035,2033,CHA,BEV,18t,219
62561,2040,2033,CHA,BEV,18t,211
62562,2045,2033,CHA,BEV,18t,143
62563,2050,2033,CHA,BEV,18t,0
62570,2035,2033,CHA,FCEV,18t,180
62571,2040,2033,CHA,FCEV,18t,173
62572,2045,2033,CHA,FCEV,18t,117
62573,2050,2033,CHA,FCEV,18t,0
62580,2035,2033,CHA,ICEV-d,18t,32091
62581,2040,2033,CHA,ICEV-d,18t,30962
62582,2045,2033,CHA,ICEV-d,18t,21006
62583,2050,2033,CHA,ICEV-d,18t,0
62590,2035,2033,CHA,ICEV-g,18t,1220
62591,2040,2033,CHA,ICEV-g,18t,1177
62592,2045,2033,CHA,ICEV-g,18t,799
62593,2050,2033,CHA,ICEV-g,18t,0
62800,2035,2034,CHA,BEV,3.5t,287
62801,2040,2034,CHA,BEV,3.5t,282
62802,2045,2034,CHA,BEV,3.5t,218
62803,2050,2034,CHA,BEV,3.5t,0
62810,2035,2034,CHA,FCEV,3.5t,288
62811,2040,2034,CHA,FCEV,3.5t,283
62812,2045,2034,CHA,FCEV,3.5t,219
62813,2050,2034,CHA,FCEV,3.5t,0
62820,2035,2034,CHA,ICEV-d,3.5t,19016
62821,2040,2034,CHA,ICEV-d,3.5t,18673
62822,2045,2034,CHA,ICEV-d,3.5t,14450
62823,2050,2034,CHA,ICEV-d,3.5t,0
62830,2035,2034,CHA,ICEV-g,3.5t,296
62831,2040,2034,CHA,ICEV-g,3.5t,291
62832,2045,2034,CHA,ICEV-g,3.5t,225
62833,2050,2034,CHA,ICEV-g,3.5t,0
62840,2035,2034,CHA,ICEV-d,3.5t,0
62841,2040,2034,CHA,ICEV-d,3.5t,0
62842,2045,2034,CHA,ICEV-d,3.5t,0
62843,2050,2034,CHA,ICEV-d,3.5t,0
62850,2035,2034,CHA,ICEV-g,3.5t,0
62851,2040,2034,CHA,ICEV-g,3.5t,0
62852,2045,2034,CHA,ICEV-g,3.5t,0
62853,2050,2034,CHA,ICEV-g,3.5t,0
62860,2035,2034,CHA,BEV,3.5t,3552
62861,2040,2034,CHA,BEV,3.5t,3488
62862,2045,2034,CHA,BEV,3.5t,2699
62863,2050,2034,CHA,BEV,3.5t,0
62870,2035,2034,CHA,FCEV,3.5t,3573
62871,2040,2034,CHA,FCEV,3.5t,3508
62872,2045,2034,CHA,FCEV,3.5t,2715
62873,2050,2034,CHA,FCEV,3.5t,0
62880,2035,2034,CHA,ICEV-d,3.5t,261090
62881,2040,2034,CHA,ICEV-d,3.5t,256371
62882,2045,2034,CHA,ICEV-d,3.5t,198403
62883,2050,2034,CHA,ICEV-d,3.5t,0
62890,2035,2034,CHA,ICEV-g,3.5t,3740
62891,2040,2034,CHA,ICEV-g,3.5t,3673
62892,2045,2034,CHA,ICEV-g,3.5t,2842
62893,2050,2034,CHA,ICEV-g,3.5t,0
62900,2035,2034,CHA,BEV,3.5t,0
62901,2040,2034,CHA,BEV,3.5t,0
62902,2045,2034,CHA,BEV,3.5t,0
62903,2050,2034,CHA,BEV,3.5t,0
62910,2035,2034,CHA,FCEV,3.5t,0
62911,2040,2034,CHA,FCEV,3.5t,0
62912,2045,2034,CHA,FCEV,3.5t,0
62913,2050,2034,CHA,FCEV,3.5t,0
62920,2035,2034,CHA,ICEV-d,3.5t,3
62921,2040,2034,CHA,ICEV-d,3.5t,3
62922,2045,2034,CHA,ICEV-d,3.5t,2
62923,2050,2034,CHA,ICEV-d,3.5t,0
62930,2035,2034,CHA,ICEV-g,3.5t,0
62931,2040,2034,CHA,ICEV-g,3.5t,0
62932,2045,2034,CHA,ICEV-g,3.5t,0
62933,2050,2034,CHA,ICEV-g,3.5t,0
62940,2035,2034,CHA,BEV,7.5t,0
62941,2040,2034,CHA,BEV,7.5t,0
62942,2045,2034,CHA,BEV,7.5t,0
62943,2050,2034,CHA,BEV,7.5t,0
62950,2035,2034,CHA,FCEV,7.5t,0
62951,2040,2034,CHA,FCEV,7.5t,0
62952,2045,2034,CHA,FCEV,7.5t,0
62953,2050,2034,CHA,FCEV,7.5t,0
62960,2035,2034,CHA,ICEV-d,7.5t,51
62961,2040,2034,CHA,ICEV-d,7.5t,50
62962,2045,2034,CHA,ICEV-d,7.5t,39
62963,2050,2034,CHA,ICEV-d,7.5t,0
62970,2035,2034,CHA,ICEV-g,7.5t,1
62971,2040,2034,CHA,ICEV-g,7.5t,1
62972,2045,2034,CHA,ICEV-g,7.5t,0
62973,2050,2034,CHA,ICEV-g,7.5t,0
62980,2035,2034,CHA,BEV,7.5t,0
62981,2040,2034,CHA,BEV,7.5t,0
62982,2045,2034,CHA,BEV,7.5t,0
62983,2050,2034,CHA,BEV,7.5t,0
62990,2035,2034,CHA,FCEV,7.5t,0
62991,2040,2034,CHA,FCEV,7.5t,0
62992,2045,2034,CHA,FCEV,7.5t,0
